attachment1,attachment2,diffusion1,diffusion2,total,attachment1_norm,attachment2_norm,diffusion1_norm,diffusion2_norm
4,185,202,13521,20502,0.000195102916788606,0.009023509901473027,0.009852697297824602,0.6594966344746854
5,194,92,12704,19803,0.00025248699691965865,0.009796495480482755,0.004645760743321719,0.6415189617734687
0,40,31,2398,3762,0.0,0.01063264221158958,0.008240297713981925,0.6374269005847953
3,125,83,8277,12720,0.0002358490566037736,0.009827044025157232,0.006525157232704403,0.6507075471698113
1,20,32,1676,2614,0.00038255547054322876,0.0076511094108645756,0.01224177505738332,0.6411629686304514
4,139,110,11053,16893,0.0002367844669389688,0.008228260226129165,0.006511572840821642,0.6542946782691056
7,379,280,25796,39893,0.00017546938059308652,0.009500413606397112,0.00701877522372346,0.6466297345398943
1,92,54,6276,9769,0.00010236462278636504,0.009417545296345583,0.005527689630463711,0.642440372607227
1,8,34,442,703,0.001422475106685633,0.011379800853485065,0.04836415362731152,0.6287339971550497
2,240,184,16646,25515,7.838526357044875e-05,0.00940623162845385,0.007211444248481286,0.6524005486968449
0,0,1,0,1,0.0,0.0,1.0,0.0
2,50,61,3642,5554,0.00036010082823190496,0.009002520705797623,0.0109830752610731,0.6557436082102989
1,158,86,11517,17683,5.6551490131764975e-05,0.008935135440818866,0.004863428151331788,0.6513035118475372
11,246,217,19691,29744,0.0003698224852071006,0.008270575578267885,0.0072955890263582575,0.662015868746638
0,9,9,479,697,0.0,0.01291248206599713,0.01291248206599713,0.6872309899569584
2,131,63,9692,14862,0.00013457139012245997,0.008814426053021128,0.004238998788857489,0.6521329565334409
0,62,62,3252,5048,0.0,0.012282091917591125,0.012282091917591125,0.6442155309033281
0,0,1,0,1,0.0,0.0,1.0,0.0
1,138,134,9447,14494,6.899406651028011e-05,0.009521181178418657,0.009245204912377536,0.6517869463226162
0,3,27,383,586,0.0,0.005119453924914676,0.04607508532423208,0.6535836177474402
0,0,1,0,1,0.0,0.0,1.0,0.0
4,248,199,16129,24765,0.00016151827175449224,0.010014132848778518,0.008035534019785988,0.6512820512820513
2,74,146,5281,7924,0.0002523977788995457,0.00933871781928319,0.018425037859666836,0.6664563351842504
0,78,77,4882,7415,0.0,0.010519217801753203,0.01038435603506406,0.6583951449763992
2,98,75,6079,9649,0.00020727536532283138,0.010156492900818737,0.007772826199606177,0.630013472898746
0,0,13,0,13,0.0,0.0,1.0,0.0
2,54,88,4251,6538,0.0003059039461609055,0.008259406546344448,0.01345977363107984,0.6501988375650046
2,179,156,12956,19906,0.00010047221943132724,0.008992263639103788,0.007836833115643524,0.6508590374761378
5,344,268,24576,37756,0.00013242928276300457,0.009111134654094714,0.007098209556097045,0.65091641063672
1,47,87,2800,4259,0.00023479690068091102,0.011035454332002818,0.020427330359239257,0.6574313219065508
2,144,125,11132,16952,0.00011798017932987259,0.008494572911750826,0.007373761208117036,0.6566776781500708
2,134,143,8506,13177,0.00015177961599757153,0.010169234271837291,0.010852242543826364,0.6455187068376717
1,60,128,4734,7280,0.00013736263736263736,0.008241758241758242,0.017582417582417582,0.6502747252747253
0,68,53,3822,6023,0.0,0.011290054789971775,0.008799601527478001,0.6345674912834136
0,0,3,0,3,0.0,0.0,1.0,0.0
0,39,23,2827,4299,0.0,0.009071877180739707,0.005350081414282391,0.657594789485927
1,35,44,2104,3505,0.0002853067047075606,0.009985734664764621,0.012553495007132667,0.6002853067047076
1,52,59,3639,5519,0.0001811922449719152,0.00942199673853959,0.010690342453342997,0.6593585794527994
0,16,28,1019,1625,0.0,0.009846153846153846,0.01723076923076923,0.6270769230769231
5,394,213,27761,42675,0.00011716461628588167,0.009232571763327474,0.004991212653778559,0.6505213825424722
0,16,24,1334,2081,0.0,0.0076886112445939455,0.011532916866890917,0.6410379625180201
1,0,0,0,1,1.0,0.0,0.0,0.0
5,285,269,21832,34166,0.00014634431891353978,0.008341626178071767,0.00787332435754844,0.6389978341040801
0,13,42,706,1214,0.0,0.01070840197693575,0.03459637561779242,0.5815485996705108
5,159,126,12465,18852,0.0002652238489284957,0.008434118395926163,0.00668364099299809,0.6612030553787397
0,0,1,0,1,0.0,0.0,1.0,0.0
0,4,19,506,760,0.0,0.005263157894736842,0.025,0.6657894736842105
3,225,167,15029,23300,0.00012875536480686696,0.009656652360515022,0.007167381974248927,0.6450214592274678
0,0,1,0,1,0.0,0.0,1.0,0.0
0,3,10,441,679,0.0,0.004418262150220913,0.014727540500736377,0.6494845360824743
2,76,49,5602,8224,0.00024319066147859923,0.00924124513618677,0.005958171206225681,0.6811770428015564
0,33,80,2572,4015,0.0,0.00821917808219178,0.019925280199252802,0.6405977584059775
1,37,85,2904,4444,0.000225022502250225,0.008325832583258325,0.019126912691269128,0.6534653465346535
1,102,54,5955,9256,0.000108038029386344,0.011019878997407088,0.0058340535868625755,0.6433664649956785
1,51,119,2616,4175,0.00023952095808383233,0.012215568862275449,0.02850299401197605,0.6265868263473053
3,142,137,10474,15973,0.00018781694108808614,0.00889000187816941,0.0085769736430226,0.6557315469855381
0,11,26,983,1468,0.0,0.007493188010899182,0.017711171662125342,0.6696185286103542
1,54,50,3996,6095,0.00016406890894175554,0.008859721082854799,0.008203445447087777,0.6556193601312551
3,149,86,10406,16369,0.00018327326043130306,0.00910257193475472,0.005253833465697355,0.6357138493493799
1,24,31,2212,3153,0.0003171582619727244,0.007611798287345386,0.009831906121154456,0.7015540754836663
0,0,16,0,16,0.0,0.0,1.0,0.0
0,0,1,0,1,0.0,0.0,1.0,0.0
3,124,49,7615,12000,0.00025,0.010333333333333333,0.004083333333333333,0.6345833333333334
4,175,101,10890,16755,0.00023873470605789316,0.010444643390032825,0.006028051327961802,0.6499552372426142
4,203,194,14158,21844,0.00018311664530305805,0.009293169749130196,0.008881157297198315,0.6481413660501739
0,0,1,0,1,0.0,0.0,1.0,0.0
2,53,107,3731,5732,0.0003489183531053733,0.009246336357292394,0.018667131891137473,0.650907187718074
1,215,257,14350,22290,4.486316733961418e-05,0.009645580978017048,0.011529834006280843,0.6437864513234635
1,40,37,2946,4467,0.00022386389075442132,0.008954555630176853,0.008282963957913588,0.6595030221625252
1,79,53,4805,7306,0.0001368738023542294,0.010813030385984123,0.007254311524774158,0.6576786203120722
0,0,4,0,4,0.0,0.0,1.0,0.0
0,37,26,3005,4688,0.0,0.007892491467576791,0.005546075085324232,0.6409982935153583
0,33,46,2559,3889,0.0,0.008485471843661609,0.011828233479043456,0.6580097711493957
2,72,135,6458,10034,0.00019932230416583617,0.007175602949970101,0.013454255531193941,0.6436117201514849
0,0,1,0,1,0.0,0.0,1.0,0.0
2,124,52,7910,12413,0.0001611214049786514,0.009989527108676387,0.004189156529444937,0.6372351566905663
3,63,85,5455,8330,0.0003601440576230492,0.007563025210084034,0.01020408163265306,0.6548619447779112
0,0,1,0,1,0.0,0.0,1.0,0.0
2,98,104,6639,10353,0.00019318072056408772,0.009465855307640297,0.01004539746933256,0.6412634019124891
0,27,7,2076,3074,0.0,0.00878334417696812,0.002277163305139883,0.675341574495771
0,20,46,1302,2087,0.0,0.009583133684714902,0.022041207474844275,0.6238620028749401
4,110,95,8100,12428,0.000321853878339234,0.008850981654328934,0.0076440296105568075,0.6517541036369489
2,124,176,9812,15136,0.0001321353065539112,0.008192389006342496,0.011627906976744186,0.6482558139534884
5,144,126,10941,16301,0.00030672964848782285,0.008833813876449298,0.007729587141893136,0.6711858168210539
8,271,270,19317,30046,0.0002662584037808693,0.009019503428076949,0.00898622112760434,0.6429141982293816
1,24,24,1772,2688,0.0003720238095238095,0.008928571428571428,0.008928571428571428,0.6592261904761905
1,31,85,2966,4370,0.0002288329519450801,0.007093821510297483,0.019450800915331808,0.6787185354691075
0,0,1,0,1,0.0,0.0,1.0,0.0
0,0,1,0,1,0.0,0.0,1.0,0.0
3,95,105,6978,10977,0.00027329871549603714,0.008654459324041177,0.0095654550423613,0.6356928122437825
1,26,21,1863,2810,0.00035587188612099647,0.009252669039145907,0.007473309608540925,0.6629893238434164
0,0,1,0,1,0.0,0.0,1.0,0.0
3,115,149,7499,11526,0.0002602811035918792,0.00997744230435537,0.012927294811730002,0.6506159986118342
2,174,95,10326,15905
1,169,119,12805,19613
0,0,3,0,3
0,49,31,2558,3944
3,46,30,3104,4873
0,0,11,222,297
0,0,3,0,3
4,127,100,8933,13676
0,0,1,0,1
2,108,59,8170,12544
0,0,1,0,1
6,280,172,19920,30831
1,0,0,0,1
0,15,21,676,1097
0,54,67,4018,6251
4,121,161,8886,13636
0,0,4,0,4
1,79,88,5542,8517
7,154,95,10759,16808
4,73,86,6302,9599
0,0,1,0,1
2,87,70,5920,8843
0,0,1,0,1
2,81,87,5706,8711
1,122,77,8216,12794
0,0,1,0,1
2,107,59,7750,12070
2,116,51,8322,12733
4,179,80,12320,19158
1,72,64,4896,7423
2,73,24,4444,6869
1,69,63,5072,7619
0,14,6,827,1197
0,3,13,287,435
0,0,1,0,1
3,101,93,6497,9912
5,127,148,8106,12344
2,66,53,4556,6804
3,154,161,11417,17187
1,26,42,1627,2339
0,46,58,3058,4843
9,331,245,19721,30767
1,20,39,1878,2822
4,313,251,22126,34040
0,0,1,0,1
3,66,95,5550,8488
1,0,0,0,1
0,0,6,0,6
0,0,1,0,1
6,102,97,8914,13792
0,0,6,0,6
4,103,75,6464,9973
0,0,1,0,1
5,167,128,9742,14947
0,0,1,0,1
2,32,45,2316,3502
0,25,25,1529,2470
3,119,174,9863,14851
7,248,160,16934,25922
4,115,104,7474,11624
0,77,67,5145,7868
2,69,19,4643,7214
0,77,47,5236,7864
0,115,111,9071,14022
2,116,78,8278,12734
7,297,305,19257,29405
2,188,118,12582,19650
4,259,159,16596,25728
0,19,24,1218,1924
1,66,84,4078,6357
4,35,28,2486,3801
2,81,62,5055,7537
0,0,6,0,6
3,185,199,12833,20133
1,80,70,5465,8221
5,72,41,3969,6175
3,42,93,3552,5239
5,70,57,4260,6541
4,157,131,11609,17769
0,17,43,1050,1559
3,107,160,7089,10798
0,0,1,0,1
0,0,1,0,1
4,226,161,15238,23493
1,63,59,4220,6562
0,0,1,0,1
1,35,54,2952,4549
1,140,77,9585,14761
4,186,128,13754,21151
2,31,20,1929,3023
3,76,66,4644,7118
0,0,1,0,1
9,221,321,15541,23564
4,97,89,6798,10402
2,8,28,829,1196
4,105,104,5835,9030
2,121,42,9020,13771
0,73,35,4037,6229
5,207,179,14310,21957
1,12,25,843,1324
2,39,47,3869,5695
2,96,66,7732,11849
0,0,1,0,1
0,25,14,2244,3391
0,0,1,0,1
1,68,32,5111,7781
0,0,1,0,1
0,30,32,1073,1780
0,0,2,0,2
0,0,1,0,1
0,37,23,2814,4340
0,0,1,0,1
0,44,27,3235,4698
3,100,53,6086,9639
4,145,170,9992,15436
1,108,110,6281,10093
4,80,44,5693,8406
0,0,3,0,3
0,26,23,1900,2808
6,161,126,10982,16775
0,13,35,1037,1613
0,0,1,0,1
3,212,128,13057,20319
2,114,101,8201,12421
4,139,93,8119,12496
0,0,3,0,3
4,172,115,11321,17465
4,158,87,11314,17856
0,0,3,0,3
1,56,26,4240,6529
7,286,216,19270,29713
5,177,140,13379,20512
1,78,37,5118,7741
1,61,56,4373,6645
0,7,21,475,682
0,0,1,0,1
5,305,232,20541,31833
0,0,1,0,1
0,9,50,566,958
1,13,38,1253,1896
1,71,87,5058,7805
0,24,43,1519,2484
1,81,58,4718,7281
2,113,106,7081,10755
2,95,92,6130,9450
2,46,75,3803,5455
6,195,135,14992,23007
8,259,202,17102,26662
0,10,21,977,1503
0,4,20,272,404
0,11,4,461,700
2,193,113,12191,18605
1,102,62,6413,9669
0,75,18,4284,6614
1,18,26,1607,2437
1,92,58,5595,8695
0,0,3,0,3
1,90,92,6713,10397
1,68,61,5027,7682
12,423,373,31605,48801
1,48,15,3035,4631
0,58,36,3338,5301
10,289,233,19185,29914
7,221,121,15515,23519
4,128,117,8863,13812
