attachment1,attachment2,diffusion1,diffusion2,total,attachment1_norm,attachment2_norm,diffusion1_norm,diffusion2_norm
0,0,1,0,1
0,2,12,38,65
1,30,35,407,678
2,18,6,281,440
1,45,16,653,1109
0,0,5,0,5
5,24,27,485,721
1,21,2,195,314
4,61,28,711,1169
3,77,21,951,1536
3,34,13,501,794
8,52,32,804,1214
1,32,23,476,736
11,88,38,1365,2233
5,60,53,1064,1593
1,0,0,0,1
1,54,23,659,1063
1,20,33,333,529
0,1,5,8,16
1,0,0,0,1
0,5,1,87,141
11,77,69,1288,2035
3,29,15,422,628
3,30,12,491,756
3,42,13,550,870
12,107,39,1676,2597
4,62,39,981,1584
0,0,10,0,10
4,29,22,435,617
0,13,11,94,173
8,100,45,1510,2364
13,68,31,1212,1792
6,59,56,782,1323
3,40,8,549,877
7,33,36,512,869
13,93,103,1559,2442
12,129,51,1915,3018
5,19,30,288,483
5,23,36,292,466
3,10,26,314,462
1,4,10,104,175
6,85,26,1252,1967
5,40,44,635,1012
12,132,40,2023,3203
0,23,10,414,617
0,0,4,5,9
3,34,12,616,960
1,7,2,168,233
0,5,5,61,106
0,20,55,293,505
2,35,37,695,1102
0,0,2,0,2
0,2,1,92,143
6,77,29,1267,1943
5,21,21,419,686
7,15,22,268,433
1,8,15,264,357
1,33,8,554,855
8,86,32,1358,2164
0,3,1,12,24
1,0,0,0,1
0,4,4,55,72
3,45,35,525,874
0,6,20,108,168
6,82,37,1200,1960
4,24,30,393,635
1,1,11,0,13
1,8,38,197,297
9,82,33,1221,1892
0,30,2,301,512
1,54,56,742,1227
12,48,65,775,1323
3,40,41,556,903
6,87,18,1362,2181
6,41,5,606,943
3,39,41,505,840
4,65,8,852,1384
2,0,6,0,8
0,18,8,275,418
6,93,56,1231,1982
0,28,27,402,631
5,78,26,1107,1755
0,19,34,310,544
1,7,5,169,285
1,19,19,370,550
1,39,44,590,907
6,85,45,1625,2478
6,92,99,1245,2093
1,3,2,25,35
1,12,15,196,311
1,2,7,49,87
5,36,29,633,1075
3,41,40,427,791
0,0,2,0,2
15,123,34,1701,2795
4,61,33,773,1248
8,43,70,865,1364
12,101,61,1567,2465
2,13,21,222,388
1,0,5,1,7
0,0,5,0,5
3,38,29,466,809
5,48,11,922,1401
4,48,25,563,924
7,172,83,2397,3872
0,0,1,0,1
11,125,34,1672,2692
3,50,33,722,1238
8,27,27,575,909
7,56,68,838,1350
3,32,4,465,721
3,8,27,123,220
0,0,1,0,1
19,109,81,1377,2200
1,11,5,139,251
0,5,15,26,63
10,164,70,2054,3351
2,30,49,508,868
1,45,24,478,817
9,68,53,1106,1700
0,2,1,21,27
2,41,16,690,1066
6,48,33,663,1054
0,0,2,0,2
0,0,1,0,1
4,37,14,642,989
2,2,29,73,123
4,29,57,520,850
8,44,11,741,1096
0,0,1,0,1
1,2,11,22,46
13,91,53,1325,2154
0,4,1,36,51
0,0,2,0,2
0,0,4,0,4
8,17,17,352,578
0,0,3,0,3
5,41,18,548,905
14,127,53,1932,3005
1,10,24,147,230
2,60,42,806,1334
0,8,24,105,196
0,0,1,0,1
7,84,20,1222,1852
0,2,3,68,97
3,62,9,849,1294
1,3,2,42,57
14,105,33,1458,2342
9,151,66,2244,3644
8,57,49,1054,1610
6,59,30,870,1393
4,24,18,289,483
4,42,18,646,1068
7,67,30,1131,1688
3,41,5,511,818
0,0,3,0,3
0,7,9,80,141
2,14,9,245,390
0,0,4,0,4
0,0,2,0,2
0,5,5,104,147
4,25,17,404,638
9,52,9,537,825
0,0,2,0,2
3,31,17,627,907
4,69,18,950,1550
1,48,25,891,1409
5,5,47,157,264
10,60,44,1471,2229
1,0,0,0,1
1,6,12,194,307
4,10,0,160,279
11,115,99,1418,2354
5,59,60,864,1350
1,5,13,104,143
1,27,3,276,440
6,62,48,853,1356
1,0,2,0,3
8,34,33,520,834
3,44,58,918,1413
3,51,42,751,1258
4,113,10,1475,2375
5,38,1,485,748
18,191,78,2762,4449
1,0,6,0,7
3,19,9,190,319
1,50,10,643,1085
7,73,18,976,1620
0,0,1,0,1
6,91,44,1254,2045
1,51,51,680,1129
15,107,68,1626,2614
8,103,21,1376,2238
0,0,2,0,2
11,253,124,3170,5235
14,106,49,1641,2489
1,13,49,170,312
2,2,2,35,51
1,21,7,316,560
16,105,91,1471,2316
1,14,22,177,308
3,24,24,362,600
5,44,48,641,1133
1,4,7,84,128
12,32,36,519,880
0,2,18,50,94
4,82,26,1202,1875
16,131,97,2117,3373
7,56,22,795,1322
0,0,2,0,2
5,20,37,264,437
3,38,64,621,1058
0,3,22,79,123
11,69,52,1037,1631
16,160,57,2126,3563
3,19,6,359,535
2,10,20,176,287
8,84,25,1291,1963
3,97,48,1262,2026
4,59,15,731,1189
6,66,65,1012,1668
3,10,9,78,166
11,179,69,2708,4362
3,18,17,276,421
5,76,37,1166,1838
16,142,100,1911,3104
4,43,21,728,1144
6,99,55,1314,2056
3,3,8,100,162
5,30,19,587,971
9,99,31,1144,1933
3,54,8,462,836
4,133,48,1846,2969
8,77,41,1039,1681
10,98,39,1197,2061
0,0,5,0,5
0,0,1,0,1
0,0,1,0,1
5,24,24,361,591
4,45,50,793,1162
4,23,40,324,518
3,22,32,292,527
0,0,8,0,8
0,16,4,239,341
5,67,35,918,1400
5,48,25,760,1148
3,8,46,185,366
3,40,32,718,1080
2,27,6,366,628
0,39,26,689,1052
4,55,20,725,1156
2,17,31,260,457
1,22,18,391,658
3,42,12,642,1057
1,20,18,274,438
4,50,16,660,1094
0,0,8,0,8
4,70,33,904,1589
6,61,48,899,1397
4,30,15,284,508
5,21,56,362,584
8,26,9,345,555
11,53,20,662,1092
6,46,28,1093,1606
6,39,92,517,917
6,46,37,609,960
1,46,42,614,1031
0,0,5,0,5
0,4,24,38,81
6,92,31,1391,2214
0,0,4,0,4
9,11,53,138,266
5,29,3,414,656
6,81,47,1052,1726
2,42,5,463,761
11,73,27,1057,1687
1,7,2,40,75
4,79,33,999,1607
2,43,38,598,970
0,8,17,179,283
4,21,16,466,791
3,58,20,891,1393
6,16,29,271,406
5,123,42,1625,2501
0,5,21,47,108
0,0,30,0,30
1,18,14,266,377
10,84,76,1582,2525
7,127,31,1775,2913
8,57,78,1012,1594
4,26,22,616,923
5,28,35,313,538
0,0,1,0,1
9,105,25,1258,2038
4,37,17,646,995
6,64,59,935,1551
1,0,0,0,1
2,21,9,385,641
2,26,5,472,720
2,4,2,70,101
9,68,59,1427,2128
5,35,18,489,839
3,47,7,741,1184
10,143,44,1930,3098
0,0,2,0,2
5,24,41,433,679
4,83,26,1315,2085
6,11,31,282,430
3,83,13,1087,1743
0,0,1,0,1
5,35,13,736,1129
4,29,18,582,859
6,54,55,895,1398
0,4,22,70,135
1,13,4,153,231
7,82,37,1368,2224
10,10,39,236,383
4,45,11,619,1033
1,61,45,832,1357
8,99,72,1665,2641
5,38,24,492,803
14,93,52,1209,1992
9,149,41,2303,3686
4,67,71,753,1250
4,20,19,258,411
1,9,1,132,182
12,94,53,1493,2313
1,44,28,616,983
1,0,0,0,1
19,96,43,1600,2457
4,13,2,256,351
1,2,5,58,84
8,59,27,794,1248
12,92,30,1494,2440
0,7,17,108,183
1,27,69,337,560
0,0,1,0,1
3,34,7,308,486
12,100,86,1705,2661
8,84,37,1235,1982
0,0,2,0,2
3,102,22,1436,2185
7,78,29,1087,1677
13,155,43,2600,3984
3,55,10,764,1268
5,24,29,581,893
4,22,39,462,736
4,32,16,452,715
9,65,32,971,1602
14,96,79,1803,2843
10,79,32,1157,1848
8,40,60,768,1258
2,4,2,100,146
0,0,3,0,3
12,48,75,821,1352
2,10,28,200,312
1,0,7,0,8
1,22,12,384,601
5,50,55,719,1159
8,65,70,958,1593
1,0,0,0,1
1,41,34,633,941
8,54,61,711,1207
5,13,29,212,338
1,0,0,0,1
2,23,25,461,685
1,12,10,249,405
7,60,20,1089,1635
5,45,35,678,1091
1,19,23,237,423
3,21,68,280,509
5,49,30,665,1095
6,49,20,520,892
2,38,39,533,895
9,57,13,540,946
8,47,40,756,1209
9,42,78,569,947
5,70,8,970,1524
5,61,29,791,1259
1,23,15,374,549
1,0,25,0,26
1,11,18,193,308
3,18,31,329,499
2,11,22,267,432
2,26,29,594,902
5,73,49,1098,1757
5,48,40,602,1025
2,29,32,466,748
5,63,65,1008,1619
2,10,8,125,214
4,14,29,258,464
4,11,32,212,347
0,18,28,294,448
3,45,19,612,976
2,22,26,309,527
4,46,47,481,854
4,43,10,686,1069
7,89,29,1354,2126
8,63,59,1012,1715
3,3,21,73,138
0,11,13,163,275
5,76,21,1043,1615
3,41,11,658,974
0,2,6,48,81
3,27,25,486,793
9,82,40,1034,1681
1,38,22,616,920
1,1,24,92,126
9,67,34,1207,1861
5,45,15,899,1346
3,9,7,164,252
10,149,141,2373,3753
4,8,15,148,228
13,91,78,1309,2092
4,43,13,661,1070
0,0,5,0,5
2,17,30,395,641
3,8,6,250,420
1,0,0,0,1
6,41,16,744,1106
0,31,11,505,758
3,33,42,624,954
1,0,0,0,1
4,37,69,502,872
2,0,6,0,8
2,15,2,244,385
5,56,15,1061,1631
4,113,44,1654,2683
1,17,8,324,483
1,20,20,326,567
3,57,23,851,1372
0,0,8,0,8
4,23,21,202,371
0,0,3,0,3
3,15,10,226,401
3,9,38,123,230
5,25,10,268,422
13,129,56,1814,2999
1,21,30,266,460
0,2,5,123,178
2,1,4,13,22
2,6,16,131,220
3,28,19,488,767
4,32,19,558,878
6,73,34,1082,1690
5,23,17,371,593
0,2,5,37,65
5,53,38,653,1053
7,69,48,1251,1928
1,14,3,154,256
2,6,39,159,260
3,33,11,458,724
1,25,9,358,542
9,83,72,1272,1953
0,13,18,238,346
6,87,65,1079,1811
2,20,33,347,531
0,0,1,0,1
1,13,24,215,324
5,10,8,172,246
1,22,10,378,582
1,0,0,0,1
10,19,5,267,426
5,43,67,664,1107
4,31,57,662,1065
3,40,17,685,1062
2,69,8,953,1434
0,1,4,119,176
16,140,85,2010,3145
0,3,3,51,90
1,0,2,70,94
9,32,20,605,940
11,57,50,1024,1549
0,0,8,0,8
3,43,13,570,927
1,6,16,190,291
0,2,9,12,33
5,96,38,1138,1846
3,47,30,763,1199
4,68,13,1072,1696
5,41,17,401,687
4,79,46,1180,1907
1,4,0,58,86
4,48,62,620,1012
2,51,28,634,1078
4,14,8,299,481
0,0,10,3,13
3,18,29,309,528
14,110,37,1709,2607
0,6,2,72,154
6,42,32,459,771
3,32,36,639,1040
1,31,10,358,619
4,46,13,659,1097
2,35,35,551,891
8,69,63,985,1575
0,32,4,405,646
12,101,20,1569,2540
3,37,28,579,935
0,0,2,0,2
0,0,3,0,3
2,0,11,1,14
8,86,31,1391,2176
11,71,22,1092,1710
15,42,70,737,1201
0,4,10,74,143
1,13,18,221,444
7,92,81,1359,2242
2,20,1,202,340
4,26,24,591,903
0,0,14,0,14
0,0,1,0,1
6,27,24,477,741
3,67,25,1160,1755
1,10,9,202,312
5,53,40,892,1402
0,0,2,0,2
1,7,9,174,259
0,0,2,0,2
2,65,16,842,1369
1,10,2,104,171
4,48,12,621,994
4,55,24,793,1333
0,0,9,0,9
0,0,2,0,2
7,33,42,651,1004
5,44,12,484,763
2,25,26,466,693
4,14,49,187,321
2,7,23,122,235
2,18,33,313,494
2,18,11,301,508
1,0,32,0,33
1,0,0,0,1
0,20,4,244,365
0,4,3,159,203
