88
7
29
11
1
17
24
6
1
138
185
15
3
31
207
51
47
99
88
1
1
5
27
5
150
15
57
14
58
2
2
14
47
106
17
68
74
64
201
178
113
109
58
256
1
75
101
56
67
37
57
1
61
76
35
4
114
218
7
3
163
87
7
220
1
30
1
6
49
70
13
87
4
3
35
103
5
4
17
112
220
97
1
1
4
3
110
172
37
27
21
1
195
2
163
112
127
43
125
3
3
1
1
184
1
184
10
81
83
61
200
42
2
2
96
104
28
34
40
1
7
2
106
3
10
241
123
152
109
229
10
30
53
107
1
1
5
48
21
67
7
5
4
32
1
27
73
191
115
129
118
33
19
92
121
81
4
84
32
71
54
149
7
133
31
4
53
149
40
22
49
1
22
194
33
38
9
0
5
38
84
34
1
89
13
80
25
6
46
98
2
1
37
123
41
148
10
72
1
166
24
16
4
2
42
113
90
60
43
71
47
65
10
66
2
44
1
234
72
229
2
139
1
16
1
6
71
158
35
47
23
23
13
80
1
1
16
161
8
132
108
9
10
25
123
91
183
94
80
21
22
37
44
9
3
67
3
42
1
20
7
4
71
215
50
22
5
80
18
2
40
24
225
1
11
3
11
3
12
14
54
30
77
25
124
17
63
1
5
88
51
91
44
17
12
19
2
17
29
70
1
75
7
69
73
31
9
17
2
144
1
36
94
112
120
11
20
20
3
47
21
18
71
155
8
4
156
3
76
1
1
6
7
77
1
28
2
80
1
26
1
65
141
20
2
37
2
1
2
49
1
2
23
231
58
52
1
24
8
0
38
35
12
153
10
176
1
59
12
3
77
169
20
19
4
14
44
47
114
3
3
89
1
1
3
24
48
64
26
137
162
1
15
101
40
86
1
1
129
48
199
59
9
52
20
21
27
50
1
113
87
21
2
106
1
24
44
51
18
71
24
2
97
125
92
8
134
98
137
33
3
2
51
84
70
57
52
150
37
30
2
1
120
4
173
0
153
1
22
90
13
3
137
36
224
7
13
38
25
41
12
58
80
57
1
27
23
16
38
91
1
154
1
55
68
22
1
10
1
163
1
31
66
70
42
225
1
6
24
19
49
183
5
40
245
104
16
4
100
69
9
7
211
3
92
86
78
145
24
81
66
105
40
60
36
98
3
13
6
110
50
83
2
25
206
80
42
71
86
7
58
1
3
49
45
184
2
37
41
143
8
16
47
74
71
79
19
3
5
12
4
7
12
3
1
67
85
99
9
240
56
1
8
47
32
106
54
71
1
44
69
144
85
20
14
2
40
235
51
36
67
70
5
284
1
1
3
17
264
162
9
4
2
163
4
45
58
8
19
80
11
22
10
18
18
3
53
1
57
2
64
68
74
2
54
216
0
123
93
27
55
16
56
35
1
14
90
11
80
4
13
7
72
100
15
1
86
107
15
45
105
58
30
27
4
28
125
1
1
30
145
1
30
91
1
26
137
113
259
1
1
2
15
143
45
48
41
2
17
9
113
53
9
100
44
191
16
14
54
71
52
1
194
14
35
28
1
32
7
93
22
133
53
6
2
99
244
2
78
53
59
175
14
2
86
32
71
100
116
1
1
40
148
3
120
41
8
25
118
2
4
66
20
4
1
15
72
12
8
43
26
47
90
53
2
4
1
45
34
3
56
34
199
1
2
36
69
34
58
147
1
5
81
1
2
7
53
19
88
111
4
25
6
1
136
2
12
94
30
0
154
36
4
17
1
16
44
111
206
57
72
3
84
2
76
103
73
132
40
11
20
5
143
38
37
17
98
18
100
1
9
86
2
55
101
5
90
100
36
44
163
3
73
12
157
174
6
6
5
127
5
1
67
1
75
8
59
90
1
75
5
36
65
2
24
1
30
115
215
5
50
16
382
169
3
8
1
2
229
212
75
1
1
53
208
3
39
25
38
127
56
3
154
1
86
141
29
16
17
80
72
222
12
8
129
