A,B,C,Total
0.0,1.0,0.0,1
0.0,1.0,0.0,2
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.0,1.0,1
0.0,1.0,0.0,2
nan,nan,nan,nan
0.0,0.25,0.75,4
0.1,0.4,0.5,10
nan,nan,nan,nan
0.0,1.0,0.0,2
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.8,0.2,5
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,0.0,1.0,1
0.0,0.5,0.5,2
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.5,0.0,0.5,2
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
0.125,0.625,0.25,8
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.14285714285714285,0.42857142857142855,0.42857142857142855,7
0.0,0.5555555555555556,0.4444444444444444,9
0.0,1.0,0.0,1
0.0,0.5,0.5,2
0.0,1.0,0.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.6666666666666666,0.0,0.3333333333333333,3
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,3
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,2
nan,nan,nan,nan
0.0,1.0,0.0,1
1.0,0.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,3
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,3
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.5,0.5,0.0,2
0.25,0.5,0.25,4
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.5,0.5,4
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.3333333333333333,0.6666666666666666,0.0,3
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
0.0,1.0,0.0,1
0.5,0.5,0.0,4
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.4444444444444444,0.5555555555555556,9
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.4,0.6,5
nan,nan,nan,nan
0.25,0.0,0.75,4
0.0,0.6666666666666666,0.3333333333333333,3
0.09090909090909091,0.5454545454545454,0.36363636363636365,11
nan,nan,nan,nan
nan,nan,nan,nan
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.0,0.0,0.0,1
0.2,0.6,0.2,5
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.25,0.5,0.25,4
0.25,0.5,0.25,4
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.14285714285714285,0.5714285714285714,0.2857142857142857,7
1.0,0.0,0.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
1.0,0.0,0.0,1
0.0,0.0,1.0,2
0.0,0.5,0.5,2
0.125,0.25,0.625,8
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
0.0,0.5,0.5,2
0.0,0.75,0.25,8
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.3333333333333333,0.6666666666666666,0.0,3
0.3333333333333333,0.6666666666666666,0.0,3
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,1.0,0.0,3
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6,0.4,5
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,1.0,0.0,1
0.5,0.5,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.0,1.0,1
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.0,1.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
0.2,0.4,0.4,5
0.14285714285714285,0.5714285714285714,0.2857142857142857,7
0.0,0.0,1.0,1
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.0,1.0,1
0.0,1.0,0.0,1
0.0,0.5,0.5,4
nan,nan,nan,nan
0.0,0.8,0.2,5
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
0.0,0.2857142857142857,0.7142857142857143,7
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
0.25,0.5,0.25,4
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.6666666666666666,0.0,0.3333333333333333,3
1.0,0.0,0.0,1
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.5,0.0,0.5,2
nan,nan,nan,nan
0.5,0.5,0.0,2
0.0,0.0,1.0,1
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.6666666666666666,0.3333333333333333,3
0.0,1.0,0.0,3
nan,nan,nan,nan
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,1.0,0.0,4
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,1.0,0.0,1
0.0,0.6666666666666666,0.3333333333333333,9
nan,nan,nan,nan
0.0,1.0,0.0,3
0.3333333333333333,0.0,0.6666666666666666,3
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,0.5,0.5,6
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.2,0.2,0.6,5
nan,nan,nan,nan
nan,nan,nan,nan
0.3333333333333333,0.0,0.6666666666666666,3
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.5,0.0,0.5,2
1.0,0.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
0.0,0.0,1.0,1
0.0,1.0,0.0,2
0.0,0.0,1.0,1
0.0,1.0,0.0,1
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.25,0.25,0.5,4
0.16666666666666666,0.5,0.3333333333333333,6
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.25,0.5,0.25,4
0.0,1.0,0.0,1
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.25,0.75,0.0,4
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.16666666666666666,0.3333333333333333,0.5,6
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
1.0,0.0,0.0,1
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
0.2,0.4,0.4,5
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,0.0,1.0,3
0.0,0.0,1.0,1
nan,nan,nan,nan
1.0,0.0,0.0,1
1.0,0.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.25,0.5,0.25,4
0.0,0.5,0.5,2
1.0,0.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,6
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,1.0,0.0,1
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,2
nan,nan,nan,nan
0.125,0.375,0.5,8
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,0.5,0.5,4
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.75,0.25,4
0.2857142857142857,0.42857142857142855,0.2857142857142857,7
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6,0.4,5
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,4
1.0,0.0,0.0,1
nan,nan,nan,nan
0.0,0.0,1.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
0.5,0.5,0.0,2
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,0.7,0.3,10
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.36363636363636365,0.36363636363636365,0.2727272727272727,11
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,3
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,0.75,0.25,4
0.3333333333333333,0.6666666666666666,0.0,3
0.0,1.0,0.0,1
0.3333333333333333,0.6666666666666666,0.0,3
0.0,0.5,0.5,2
0.0,1.0,0.0,1
0.0,0.4,0.6,10
0.0,0.0,1.0,1
0.125,0.25,0.625,8
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.5,0.5,0.0,2
nan,nan,nan,nan
0.0,0.0,1.0,1
0.25,0.5,0.25,4
nan,nan,nan,nan
0.0,0.5,0.5,4
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
1.0,0.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,0.0,1.0,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.3333333333333333,0.6666666666666666,0.0,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,3
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.3333333333333333,0.3333333333333333,0.3333333333333333,6
1.0,0.0,0.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.5,0.5,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.0,1.0,1
0.0,1.0,0.0,4
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.7142857142857143,0.2857142857142857,7
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,3
0.0,1.0,0.0,4
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.2,0.4,0.4,5
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.2,0.2,0.6,5
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.14285714285714285,0.5714285714285714,0.2857142857142857,7
nan,nan,nan,nan
nan,nan,nan,nan
0.16666666666666666,0.6666666666666666,0.16666666666666666,6
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.25,0.5,0.25,4
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,1.0,0.0,2
0.16666666666666666,0.8333333333333334,0.0,6
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6,0.4,5
nan,nan,nan,nan
0.0,0.25,0.75,4
0.0,1.0,0.0,1
0.0,0.0,1.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.25,0.5,0.25,4
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.5,0.0,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,1.0,0.0,5
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,3
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.3333333333333333,0.6666666666666666,0.0,3
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
1.0,0.0,0.0,2
nan,nan,nan,nan
0.0,0.5,0.5,4
1.0,0.0,0.0,1
0.0,0.0,1.0,2
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,4
0.3333333333333333,0.3333333333333333,0.3333333333333333,6
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.5,0.5,2
nan,nan,nan,nan
1.0,0.0,0.0,2
nan,nan,nan,nan
0.25,0.25,0.5,4
0.0,1.0,0.0,1
nan,nan,nan,nan
0.14285714285714285,0.42857142857142855,0.42857142857142855,7
nan,nan,nan,nan
0.0,0.6,0.4,5
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,0.6666666666666666,0.3333333333333333,3
0.6666666666666666,0.3333333333333333,0.0,3
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.5,0.5,4
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.125,0.625,0.25,8
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
0.0,1.0,0.0,2
0.5,0.0,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
0.0,0.5,0.5,2
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,1.0,0.0,2
nan,nan,nan,nan
0.2222222222222222,0.4444444444444444,0.3333333333333333,9
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,6
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.5,0.5,0.0,2
nan,nan,nan,nan
0.16666666666666666,0.8333333333333334,0.0,6
0.0,0.0,1.0,1
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,1.0,0.0,2
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.4,0.6,5
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.0,0.8,0.2,5
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.5,0.0,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
