A,B,C,Total
nan,nan,nan,nan
0.08333333333333333,0.6666666666666666,0.25,12
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.05,0.35,0.6,20
nan,nan,nan,nan
0.5,0.0,0.5,2
nan,nan,nan,nan
0.14285714285714285,0.5714285714285714,0.2857142857142857,7
0.1875,0.3125,0.5,16
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,0.5,0.5,2
0.0,1.0,0.0,1
nan,nan,nan,nan
0.2,0.2,0.6,5
0.0,0.6153846153846154,0.38461538461538464,13
nan,nan,nan,nan
0.0,0.7777777777777778,0.2222222222222222,9
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,0.6363636363636364,0.36363636363636365,11
0.23076923076923078,0.5384615384615384,0.23076923076923078,13
nan,nan,nan,nan
0.18181818181818182,0.6363636363636364,0.18181818181818182,11
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,0.4,0.6,5
0.0,1.0,0.0,3
nan,nan,nan,nan
0.0,0.4,0.6,5
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6363636363636364,0.36363636363636365,11
0.0,0.5882352941176471,0.4117647058823529,17
0.0,0.3333333333333333,0.6666666666666666,3
0.0,0.5555555555555556,0.4444444444444444,9
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,6
0.0,0.3333333333333333,0.6666666666666666,3
0.043478260869565216,0.391304347826087,0.5652173913043478,23
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,6
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,0.0,1.0,2
0.08695652173913043,0.6086956521739131,0.30434782608695654,23
0.25,0.5,0.25,4
0.0,1.0,0.0,1
0.0,0.7142857142857143,0.2857142857142857,7
0.0,0.5555555555555556,0.4444444444444444,9
nan,nan,nan,nan
0.0,0.5882352941176471,0.4117647058823529,17
0.0,0.0,1.0,1
0.2,0.0,0.8,5
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,2
0.0,0.4,0.6,5
nan,nan,nan,nan
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
0.0,0.5555555555555556,0.4444444444444444,9
0.14285714285714285,0.42857142857142855,0.42857142857142855,7
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.16666666666666666,0.6666666666666666,0.16666666666666666,6
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,0.375,0.625,8
nan,nan,nan,nan
0.0,0.14285714285714285,0.8571428571428571,7
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
0.125,0.5,0.375,8
nan,nan,nan,nan
0.0,1.0,0.0,1
0.5,0.0,0.5,2
0.2857142857142857,0.2857142857142857,0.42857142857142855,7
0.2,0.4,0.4,5
0.07142857142857142,0.5,0.42857142857142855,14
0.18181818181818182,0.36363636363636365,0.45454545454545453,11
nan,nan,nan,nan
0.0625,0.625,0.3125,16
0.0,0.75,0.25,4
nan,nan,nan,nan
0.125,0.125,0.75,8
nan,nan,nan,nan
0.0,0.875,0.125,8
nan,nan,nan,nan
0.2,0.3333333333333333,0.4666666666666667,15
0.0,0.0,1.0,1
0.0,0.6,0.4,5
0.0,0.4444444444444444,0.5555555555555556,9
0.0,0.4,0.6,5
0.0,0.0,1.0,1
nan,nan,nan,nan
0.125,0.125,0.75,8
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,0.6,0.4,5
nan,nan,nan,nan
nan,nan,nan,nan
0.07692307692307693,0.6923076923076923,0.23076923076923078,13
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.08333333333333333,0.5,0.4166666666666667,12
0.2,0.2,0.6,5
0.1111111111111111,0.5555555555555556,0.3333333333333333,9
0.0,0.6666666666666666,0.3333333333333333,3
0.1,0.4,0.5,10
0.4,0.6,0.0,5
0.125,0.5,0.375,8
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.8333333333333334,0.16666666666666666,12
0.0,0.5,0.5,2
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
0.0,0.6,0.4,10
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
0.16666666666666666,0.5,0.3333333333333333,6
0.0,0.5555555555555556,0.4444444444444444,9
0.0,0.5,0.5,6
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,3
0.06896551724137931,0.4482758620689655,0.4827586206896552,29
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,2
0.125,0.125,0.75,8
0.0,0.0,1.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.42857142857142855,0.5714285714285714,7
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5454545454545454,0.45454545454545453,11
0.1,0.6,0.3,10
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.8,0.2,5
nan,nan,nan,nan
0.25,0.75,0.0,4
0.0,0.3333333333333333,0.6666666666666666,6
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
nan,nan,nan,nan
0.14285714285714285,0.0,0.8571428571428571,7
0.17647058823529413,0.47058823529411764,0.35294117647058826,17
0.0,0.0,1.0,1
0.0,0.9,0.1,10
0.0,1.0,0.0,1
0.0,0.0,1.0,1
0.14285714285714285,0.14285714285714285,0.7142857142857143,7
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.11764705882352941,0.6470588235294118,0.23529411764705882,17
0.0,0.46153846153846156,0.5384615384615384,13
0.043478260869565216,0.34782608695652173,0.6086956521739131,23
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.25,0.75,4
0.0,0.6666666666666666,0.3333333333333333,6
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.1111111111111111,0.4444444444444444,0.4444444444444444,9
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
nan,nan,nan,nan
0.18181818181818182,0.5454545454545454,0.2727272727272727,11
nan,nan,nan,nan
0.10526315789473684,0.5263157894736842,0.3684210526315789,19
0.0,0.4444444444444444,0.5555555555555556,9
0.0,1.0,0.0,3
nan,nan,nan,nan
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
0.25,0.5,0.25,8
0.0,0.0,1.0,9
0.2222222222222222,0.1111111111111111,0.6666666666666666,9
0.0,0.25,0.75,4
0.25,0.5,0.25,4
0.23076923076923078,0.5384615384615384,0.23076923076923078,13
nan,nan,nan,nan
0.1111111111111111,0.5555555555555556,0.3333333333333333,9
nan,nan,nan,nan
0.2,0.0,0.8,5
0.0,0.6,0.4,5
nan,nan,nan,nan
0.08333333333333333,0.6666666666666666,0.25,12
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,1.0,0.0,3
0.0,0.2222222222222222,0.7777777777777778,9
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.25,0.25,0.5,4
0.0,1.0,0.0,2
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
0.0,0.5,0.5,14
0.0,0.5,0.5,4
0.0,0.3333333333333333,0.6666666666666666,6
0.0,1.0,0.0,1
0.1111111111111111,0.2222222222222222,0.6666666666666666,9
nan,nan,nan,nan
0.3333333333333333,0.6666666666666666,0.0,3
0.14285714285714285,0.2857142857142857,0.5714285714285714,7
0.0,0.6666666666666666,0.3333333333333333,3
0.0,0.7777777777777778,0.2222222222222222,9
0.0,0.6,0.4,5
0.0,1.0,0.0,2
0.6666666666666666,0.3333333333333333,0.0,3
0.0,0.25,0.75,4
nan,nan,nan,nan
0.0,0.5,0.5,4
nan,nan,nan,nan
0.0,0.25,0.75,4
0.2,0.6,0.2,10
0.25,0.125,0.625,8
0.1111111111111111,0.4444444444444444,0.4444444444444444,9
0.0,0.4,0.6,5
0.25,0.75,0.0,4
0.0,0.7142857142857143,0.2857142857142857,7
0.2,0.6,0.2,5
nan,nan,nan,nan
0.0,0.5,0.5,2
nan,nan,nan,nan
0.09090909090909091,0.45454545454545453,0.45454545454545453,11
0.0,0.16666666666666666,0.8333333333333334,6
nan,nan,nan,nan
0.2,0.0,0.8,5
0.0,0.0,1.0,4
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.1,0.6,0.3,10
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.2,0.6666666666666666,0.13333333333333333,15
0.06666666666666667,0.4666666666666667,0.4666666666666667,15
0.08333333333333333,0.4166666666666667,0.5,12
0.2,0.4,0.4,5
0.0,0.25,0.75,4
nan,nan,nan,nan
nan,nan,nan,nan
0.2,0.4,0.4,5
0.0,0.5,0.5,6
0.0,0.5333333333333333,0.4666666666666667,30
0.0,0.4,0.6,5
0.0,0.5,0.5,2
0.16666666666666666,0.5,0.3333333333333333,6
1.0,0.0,0.0,1
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,0.6,0.4,10
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,5
nan,nan,nan,nan
0.0,0.0,1.0,4
0.2,0.6,0.2,5
nan,nan,nan,nan
0.06666666666666667,0.26666666666666666,0.6666666666666666,15
0.0,0.0,1.0,1
0.0,0.0,1.0,2
0.2,0.4,0.4,5
0.0,0.6,0.4,5
nan,nan,nan,nan
0.0,1.0,0.0,2
0.0,0.0,1.0,1
nan,nan,nan,nan
0.6,0.4,0.0,5
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.5555555555555556,0.4444444444444444,9
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.25,0.25,0.5,4
0.3333333333333333,0.3333333333333333,0.3333333333333333,3
0.0,1.0,0.0,1
0.0,1.0,0.0,7
nan,nan,nan,nan
0.0,0.6333333333333333,0.36666666666666664,30
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,6
nan,nan,nan,nan
0.0,0.8,0.2,5
0.0,0.0,1.0,1
nan,nan,nan,nan
0.14285714285714285,0.7142857142857143,0.14285714285714285,7
0.0,0.42857142857142855,0.5714285714285714,7
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.0,1.0,0.0,1
0.0,0.3333333333333333,0.6666666666666666,6
0.0,1.0,0.0,1
nan,nan,nan,nan
0.25,0.25,0.5,4
0.5,0.0,0.5,2
nan,nan,nan,nan
0.4,0.0,0.6,5
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.18181818181818182,0.2727272727272727,0.5454545454545454,11
0.0,0.6470588235294118,0.35294117647058826,17
nan,nan,nan,nan
0.0,0.3333333333333333,0.6666666666666666,6
0.0,1.0,0.0,1
nan,nan,nan,nan
1.0,0.0,0.0,1
0.0,0.25,0.75,4
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,6
0.0,0.5,0.5,4
0.0,0.6666666666666666,0.3333333333333333,6
0.25,0.25,0.5,4
0.0,0.6666666666666666,0.3333333333333333,6
nan,nan,nan,nan
0.0,0.6153846153846154,0.38461538461538464,13
0.2,0.2,0.6,5
1.0,0.0,0.0,1
0.0,0.0,1.0,1
0.0,1.0,0.0,4
0.0,0.2,0.8,5
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,0.5,0.5,4
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.0,0.5,0.5,4
0.25,0.5,0.25,4
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,0.25,0.75,4
0.0,0.0,1.0,1
0.0,0.5714285714285714,0.42857142857142855,7
0.0,0.5,0.5,2
0.0,0.5384615384615384,0.46153846153846156,13
nan,nan,nan,nan
0.2,0.6,0.2,5
nan,nan,nan,nan
0.0,0.0,1.0,2
0.14285714285714285,0.14285714285714285,0.7142857142857143,7
nan,nan,nan,nan
0.3333333333333333,0.0,0.6666666666666666,3
nan,nan,nan,nan
0.0,0.5,0.5,2
0.0,0.0,1.0,1
nan,nan,nan,nan
0.2,0.8,0.0,5
0.0,0.3333333333333333,0.6666666666666666,3
nan,nan,nan,nan
0.2,0.5,0.3,10
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,0.45454545454545453,0.5454545454545454,11
0.0,0.3333333333333333,0.6666666666666666,3
0.0,0.0,1.0,1
0.16666666666666666,0.3333333333333333,0.5,6
0.0,0.0,1.0,2
0.0,0.0,1.0,2
0.0,0.5384615384615384,0.46153846153846156,13
0.2,0.6,0.2,5
0.0,0.5,0.5,4
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
0.0,0.5,0.5,2
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,1.0,0.0,4
0.1111111111111111,0.2222222222222222,0.6666666666666666,9
0.5,0.0,0.5,2
0.125,0.5,0.375,8
nan,nan,nan,nan
0.0,0.5,0.5,10
0.0,0.2,0.8,5
0.0,1.0,0.0,2
0.0,0.4,0.6,5
nan,nan,nan,nan
0.0,0.75,0.25,4
0.14285714285714285,0.5714285714285714,0.2857142857142857,14
0.0,0.5714285714285714,0.42857142857142855,7
0.16666666666666666,0.6666666666666666,0.16666666666666666,6
0.1,0.6,0.3,10
0.3333333333333333,0.6666666666666666,0.0,3
0.14285714285714285,0.8571428571428571,0.0,7
0.0,0.5,0.5,4
0.3333333333333333,0.3333333333333333,0.3333333333333333,6
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.5,0.5,2
nan,nan,nan,nan
0.16666666666666666,0.3333333333333333,0.5,12
0.0,1.0,0.0,2
0.0,0.6,0.4,5
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,3
0.375,0.5,0.125,8
0.0,0.6666666666666666,0.3333333333333333,3
0.0,1.0,0.0,1
0.0,0.3333333333333333,0.6666666666666666,3
0.0,1.0,0.0,3
0.0,1.0,0.0,2
0.0,0.0,1.0,1
0.0,0.25,0.75,16
0.0,0.4,0.6,5
nan,nan,nan,nan
nan,nan,nan,nan
0.2,0.4,0.4,15
nan,nan,nan,nan
0.5,0.0,0.5,2
0.08333333333333333,0.08333333333333333,0.8333333333333334,12
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.5,0.5,8
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.23076923076923078,0.7692307692307693,13
nan,nan,nan,nan
0.0,0.0,1.0,1
0.14285714285714285,0.2857142857142857,0.5714285714285714,7
0.0,0.6666666666666666,0.3333333333333333,3
0.125,0.375,0.5,8
0.0,0.5,0.5,2
0.2,0.2,0.6,5
0.0,0.6666666666666666,0.3333333333333333,3
0.2222222222222222,0.4444444444444444,0.3333333333333333,9
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.25,0.75,4
nan,nan,nan,nan
0.0,0.42857142857142855,0.5714285714285714,7
0.5,0.5,0.0,2
0.0,0.5,0.5,10
nan,nan,nan,nan
0.0,0.7333333333333333,0.26666666666666666,15
0.0,0.5,0.5,2
0.0,0.0,1.0,4
nan,nan,nan,nan
0.1875,0.4375,0.375,16
nan,nan,nan,nan
nan,nan,nan,nan
0.16666666666666666,0.16666666666666666,0.6666666666666666,6
0.0,0.3333333333333333,0.6666666666666666,3
0.0,0.2857142857142857,0.7142857142857143,7
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.0,1.0,1
0.0,0.0,1.0,3
0.0,0.0,1.0,1
nan,nan,nan,nan
0.0,0.46153846153846156,0.5384615384615384,13
0.5,0.0,0.5,2
0.0,0.5,0.5,10
0.0,0.6363636363636364,0.36363636363636365,11
nan,nan,nan,nan
nan,nan,nan,nan
0.05,0.45,0.5,20
nan,nan,nan,nan
0.0,0.0,1.0,2
0.0,0.6666666666666666,0.3333333333333333,6
nan,nan,nan,nan
0.0,0.4666666666666667,0.5333333333333333,15
nan,nan,nan,nan
0.1111111111111111,0.5,0.3888888888888889,18
0.0,0.0,1.0,1
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.14285714285714285,0.2857142857142857,0.5714285714285714,7
0.0,0.16666666666666666,0.8333333333333334,6
0.3333333333333333,0.6666666666666666,0.0,3
0.1111111111111111,0.2222222222222222,0.6666666666666666,9
0.0,0.4,0.6,5
nan,nan,nan,nan
0.0,0.4166666666666667,0.5833333333333334,24
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.42857142857142855,0.5714285714285714,7
0.0,0.6666666666666666,0.3333333333333333,3
0.0,0.5,0.5,2
0.0,0.3333333333333333,0.6666666666666666,3
0.0625,0.4375,0.5,16
0.0,0.0,1.0,1
0.15789473684210525,0.3684210526315789,0.47368421052631576,19
0.18181818181818182,0.18181818181818182,0.6363636363636364,11
nan,nan,nan,nan
0.25,0.25,0.5,4
0.0,0.5,0.5,6
0.0,0.125,0.875,8
0.0,0.6666666666666666,0.3333333333333333,12
0.08571428571428572,0.4,0.5142857142857142,35
0.0,0.42857142857142855,0.5714285714285714,7
nan,nan,nan,nan
0.6666666666666666,0.0,0.3333333333333333,3
nan,nan,nan,nan
nan,nan,nan,nan
0.0,1.0,0.0,1
0.0,0.3333333333333333,0.6666666666666666,3
0.0,0.2857142857142857,0.7142857142857143,7
0.0,0.0,1.0,2
0.0,1.0,0.0,6
0.1111111111111111,0.2222222222222222,0.6666666666666666,9
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
0.18181818181818182,0.36363636363636365,0.45454545454545453,22
0.0,1.0,0.0,1
nan,nan,nan,nan
nan,nan,nan,nan
0.06666666666666667,0.6,0.3333333333333333,30
nan,nan,nan,nan
0.2222222222222222,0.2222222222222222,0.5555555555555556,9
0.0,0.0,1.0,1
0.2857142857142857,0.42857142857142855,0.2857142857142857,7
nan,nan,nan,nan
0.0,0.35294117647058826,0.6470588235294118,17
0.05263157894736842,0.3684210526315789,0.5789473684210527,19
nan,nan,nan,nan
0.14285714285714285,0.5714285714285714,0.2857142857142857,14
0.2,0.4,0.4,5
0.25,0.25,0.5,4
nan,nan,nan,nan
0.0,1.0,0.0,1
nan,nan,nan,nan
0.0,0.5,0.5,6
0.0,0.375,0.625,8
0.2,0.2,0.6,10
0.3333333333333333,0.6666666666666666,0.0,9
0.0,1.0,0.0,2
nan,nan,nan,nan
nan,nan,nan,nan
0.25,0.25,0.5,4
0.0,0.3333333333333333,0.6666666666666666,12
0.0,0.5,0.5,8
nan,nan,nan,nan
0.16666666666666666,0.5,0.3333333333333333,6
0.0625,0.4375,0.5,16
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.4,0.6,5
0.0,0.0,1.0,1
0.0,0.3333333333333333,0.6666666666666666,6
0.0,0.0,1.0,1
nan,nan,nan,nan
0.15384615384615385,0.3076923076923077,0.5384615384615384,13
0.0,0.5454545454545454,0.45454545454545453,11
0.0,1.0,0.0,2
0.0,0.5,0.5,2
nan,nan,nan,nan
0.14285714285714285,0.42857142857142855,0.42857142857142855,7
0.0,0.75,0.25,4
nan,nan,nan,nan
nan,nan,nan,nan
0.0,0.6666666666666666,0.3333333333333333,3
nan,nan,nan,nan
0.2,0.6,0.2,5
0.0,0.0,1.0,1
