area,ne
-9.405793201244423e-07,4
-0.00031800888304137163,41
-0.00013843021990903463,54
0.0001829096983707556,117
-3.885435839696901e-06,236
0.00023987562775012097,23
-0.0002183350016351371,34
0.0003332081367889979,154
0.00034525127916321737,38
-0.00021877894591730706,200
0.0,1
0.000328811114792699,71
0.0004397707028203555,38
0.0002920834568633623,33
-1.2241288954990213e-05,87
-2.374080621042785e-05,128
-0.0005360668033158329,53
-0.00022602021376970325,192
0.00018140389979276488,366
-2.457965284808523e-05,111
0.00013877739399256842,118
-8.052742218404617e-05,37
-0.0005094996179545048,80
-0.0009436774109451733,49
0.00012479850758918896,90
-2.6668895826601484e-05,21
-0.0002681968205333973,33
-0.00010279407171037334,174
0.0003703213806701291,235
0.0006796858873407485,163
-0.0002806340819100843,24
8.731944309962559e-05,208
-0.0003023347781944979,31
-0.0008113815024083688,73
0.00023602509152995322,150
0.00014306018607407686,52
0.00031168745173139854,33
0.0003625704520545328,110
0.00022282498563846944,89
0.00046332615956677127,72
0.0005069394192385644,111
-0.00033119246004504016,164
0.0002642753439634309,146
-1.0673481173312991e-07,3
-0.0007743904791787602,102
0.00042688155821175513,77
0.00037237241139636814,236
1.0326416018968247e-07,3
-0.0009483402322436755,216
-0.0001215246613716212,235
9.766949986322774e-06,96
0.0003618691915342038,32
-2.4208550471190565e-05,57
0.0,0
-0.0001079882599373791,80
4.3225271809564616e-05,2
-1.8541587035763198e-05,117
-5.5350928272584386e-05,159
area,ne
0.0005259669716002629,94
-0.00019731290207426408,62
2.164225624677306e-08,2
0.0005795015293229077,33
1.8691607359029885e-05,232
0.0006710917072231675,105
7.479318107270974e-07,3
-0.0002457871135960379,141
-0.0004657959511135837,47
6.058498974881136e-05,169
-6.77458023342627e-05,41
1.98666707300634e-05,184
6.24042854436892e-05,152
0.0004778719755800129,77
0.000805969120923115,48
4.610391487676466e-09,2
0.0004493646867759897,137
-0.00022069974040163587,190
0.00011769260298293092,107
-0.00011834057624255786,72
0.0003347399934612416,34
-1.686122806482254e-05,137
-0.00044504721742624623,219
9.114188744015656e-05,198
-0.0004074573769288301,299
6.845437972480696e-05,104
-5.513185256795201e-05,41
-6.911682910518949e-05,134
-5.656437013687413e-06,53
2.378547403121541e-09,2
-0.0005364885415088572,185
0.0,0
0.0005130510246216844,59
0.0010201132184022301,105
-0.00045319453295103695,51
0.0003878087090910926,81
-0.0007066369332720245,9
-0.0008486048920142911,126
0.0001383491889715291,179
0.0003525639508874486,67
-3.606165770126169e-05,61
5.502777612867667e-06,65
-0.0003960349531310407,27
0.00041813181588828117,59
1.5785185336555512e-05,10
0.0,0
-0.00023627037601056525,49
0.00040791599481011115,64
3.5127909781627805e-05,234
-2.2527178995535974e-07,2
-0.0005787254231395679,88
-4.925627171903841e-05,33
-0.00018662011063452669,248
0.00021009726043479116,106
0.0001875420200168836,57
0.0005178728942395795,75
0.0003053363388200169,86
-0.0005858640636826006,58
-0.00029109879512523594,30
-0.0005247136294854027,71
-1.3791088915386915e-05,189
0.0,0
-4.001915119712398e-05,17
0.00018625376459023994,9
-0.00020245381064588953,58
-0.00015040097883553107,151
0.0002522799853772705,47
0.0002074075848559408,329
-0.00030254722822006233,29
-3.571971194022396e-05,144
-4.295796622653612e-05,63
-0.00031096143462933475,36
-0.00039964242067559827,16
-0.00025673208121126885,47
0.0,0
-0.0007962904457699756,147
-5.048637853343213e-06,93
-4.720100062615575e-05,109
-0.0001354289070791729,109
-4.2442058566993734e-05,67
-0.000193795862917923,25
-0.0006705084016132291,65
-0.00014866645290039778,272
0.0,1
-0.0005303422238074044,64
0.00035211481916078017,88
-0.0004150353665623284,113
0.0,1
-5.4946156088377994e-05,233
0.00014303378495550477,27
0.0005958762923496666,58
9.37490418671258e-05,164
-0.00043236753700016934,130
0.0002031193917746809,113
0.0005627694901018464,59
6.629705200087293e-05,120
0.0,0
-2.6950892605442706e-05,27
-2.2525124135431384e-07,6
0.00023097104509924225,57
area,ne
-5.870680016317158e-05,42
-0.00018476264807694065,21
9.607209628129631e-05,158
0.0002796203412808239,27
0.00040257653789897593,88
0.00012662388232723197,179
0.00022203816662127955,50
-0.000490030098775305,83
-0.00034295000724684696,53
-0.0003792459851194318,121
0.0,0
0.00010846950452297336,189
-0.0006095628036379057,241
0.0003351140820514229,80
0.0001073819391548989,73
-0.0007538476085090731,150
-0.00010391775917106372,105
-0.0001694077633094707,54
-0.0001240263104553206,13
-0.0010195485995984034,104
1.7498531122650476e-05,207
0.00019262026510936622,33
-3.9768610187343405e-05,25
-0.0004793048559528237,106
-7.297987512872024e-05,211
0.0005276462121267447,63
9.578289724505611e-05,247
0.0,0
-0.0005075608589102821,42
0.0006208755192523057,74
-8.517100867504549e-05,111
-0.0002065032743253201,87
-0.00014814094048717387,159
-0.0006489097263835452,121
-0.00035895710961926324,72
-9.266329533717666e-05,195
-2.567266152059859e-05,252
0.0,1
-2.404091345215711e-06,53
0.0003429409584660826,111
-0.00013450847101127128,69
-3.6508317464637355e-07,3
-0.00041355684858169215,30
0.00022840712681397292,152
-0.00012356017710073012,46
-8.100362348746631e-05,75
-0.0004340452404032579,132
0.0004944360983020574,40
-0.00028270206112234435,10
-0.0006044747622986589,13
0.0,0
0.00017572434387347815,27
-0.0010005531559698373,225
0.00031184245927509533,74
4.145805203831194e-05,46
-0.0005902324399479965,285
-9.990506500815957e-05,60
-0.00022554220737785796,164
3.2447196006272306e-07,115
1.9406057442939027e-05,84
0.0005956299654258179,109
0.0007912371806500656,154
-0.0006305308708785238,26
0.0009881100810153307,79
-0.0006793284248566105,23
-8.515604574532191e-05,31
-0.000638457517196441,325
3.514338823841271e-05,131
0.000486094524683426,46
-0.0009695108507617058,58
0.00015466411439205838,48
-0.00016125427289127888,151
0.00021862731288251804,294
-5.226140894341261e-05,78
0.0006245093279993242,98
0.0001299865259410886,68
0.0007452031973828317,155
0.0,1
1.1967333753467999e-05,110
-8.515000453953406e-05,34
-9.27131799396306e-05,80
0.00018994784652526706,48
0.00023557260430763825,127
-1.541406436977061e-05,33
0.0,1
4.4705050609011834e-05,84
0.0001517226446166973,45
8.521809672547737e-05,35
9.062935185972816e-06,181
0.00022902167926259635,61
-0.00101776490191754,28
0.0003841888029982817,85
4.453211376454112e-09,2
-0.00018683690456271595,55
0.0005154407620417173,34
0.000646816967798194,57
-6.707364667709726e-05,15
-0.00035014884940553283,34
0.00031239636447522035,69
-2.3462383777882547e-05,184
area,ne
-2.2615791711086683e-05,16
0.00014759179277592285,164
0.00041002157418270485,37
0.0,0
0.0004388962856356181,31
-0.0004387832172268661,44
-0.001409281566083012,314
0.00012563150286355504,11
0.0005900450693846637,58
0.0005353982931490028,97
0.0,1
-0.0001971067301469713,472
-0.0010563559460443673,226
-0.0004071773070215846,295
-6.871282532563729e-06,34
-0.00044310480474205293,158
-0.0002299617636935789,44
-9.705048686719841e-05,224
-0.0008013336148861655,107
9.233310032190788e-05,135
-0.00013793157761044043,69
-0.00016072622637035901,197
-3.247287257145953e-07,11
0.00017889942985922314,86
0.00010884670613694851,45
4.565181384630374e-05,12
-0.0005750858774634957,330
-7.525230212144088e-05,47
0.00100319857811405,223
9.38437079923272e-05,265
0.00016786128457125363,220
7.444390496114201e-05,102
0.0,1
0.0,0
-0.0007236971431426516,36
0.00014063471315781408,100
0.00013135296595579772,93
-0.0002716414642801479,54
2.9135798610843927e-10,2
-0.0006251567071020311,59
-3.019849978905579e-08,2
-0.0004586775638939282,232
2.5267701639483798e-05,52
-1.0618753233159142e-06,60
-0.0001804743711748731,50
-0.0004978166796095167,116
2.616863944198928e-05,117
0.00011290746332655596,248
0.00013527133189481034,123
-0.00012716647655970146,137
-5.037623413016055e-06,15
-7.979777894211291e-05,40
0.0012000266477861113,189
-0.00040254978270521025,46
-0.000500049787430876,185
0.0,0
-3.956558044455713e-05,101
0.0009140868674899017,56
0.00021095806485901345,55
0.000229997609011403,20
0.0003866309551392523,162
0.00011201532368531704,91
0.00013214012638001972,89
-0.00012488055095867507,165
0.00030893106722855587,85
0.0006439196829964033,118
-0.0008504552448700594,101
1.5947328283396137e-06,59
-0.00013396383986120962,31
9.663332180643706e-05,242
0.0,0
1.5933166046551463e-05,13
0.00014132967596517784,275
-0.0005635064004572383,73
-0.00017823375009734125,32
0.00031642793471827217,57
-0.001365161904613368,209
-8.147108266311396e-05,44
-9.988184556343627e-05,57
0.00018125617657854698,96
0.00012606547772129998,105
-0.00015827445444379563,6
-0.00035825133494825904,122
0.00012093334796284513,97
1.5406052598744988e-08,2
4.2727877565075634e-05,177
-0.0002822080809160868,270
-0.00018414922533886897,54
-4.801003102733771e-05,66
-0.00030605683621442336,130
-0.00013454881995127312,49
0.0005879284042089571,26
-0.00024373049366869221,200
0.0007189821841517774,63
0.0001456476482735442,25
6.244607328561563e-05,19
6.814499615259222e-05,69
-6.78706352825935e-05,68
0.0007565754035666998,67
-3.823310277668819e-05,46
area,ne
3.276334046019347e-07,93
0.00024231753016094228,29
-1.8824436749176455e-05,13
-3.8398187790606816e-05,66
-5.449334037096168e-05,110
-1.4238535705583544e-05,53
-2.3748236585654868e-07,4
-5.68189888998657e-06,42
-0.0003432250827186614,43
2.4067264639267364e-05,52
0.0,1
0.0007822039832449274,150
0.0003045551078958781,31
0.0001379174622385763,83
-0.00029985697604673403,65
3.426727432425181e-06,147
0.0011503773424685108,170
-0.00012427069864583872,148
-0.000560991115246927,49
3.906697834460214e-06,47
0.0010088362781831071,66
-0.00014250971219210618,31
-4.879238626938211e-05,193
0.0001016747305381332,64
0.000957092312902371,172
0.0005231579464849508,90
-1.6331882681015034e-07,7
-0.00014149692607840793,98
-5.924927513013324e-05,61
-0.0005997728970437541,96
1.3347343121903628e-05,195
0.00026861273623427943,264
0.0006177262884691192,35
-0.000705645229846707,81
-0.00019115009757866155,11
-0.00019110476261278286,20
7.976860609691268e-05,108
0.00037924757214355447,177
0.00013659215731460646,71
0.0003398531489953934,31
0.00011372551234290053,165
5.663503288747472e-09,2
0.00033355781195959613,47
0.00032865045833541443,181
-0.00026416587841615044,69
-0.0006741510729339429,94
0.00012989286661175764,108
0.0005828842286641154,190
-0.0003519908173616358,66
0.00016766426858133264,39
0.00012510878673136302,87
0.0,1
-0.0007974401346066023,240
0.00015945542946142635,31
-0.00043674437364897356,302
-0.001131996652680414,70
-0.00041023391525996637,23
0.0003064928739066164,110
0.0,1
-0.0006842898509038074,136
-5.488286436921322e-05,63
0.0008191085871333872,68
-0.00034876687021126484,13
-8.632035093215283e-05,103
1.58935244650543e-08,3
-0.0008202412054547501,154
4.409513777448645e-06,135
-3.3404081867624944e-05,94
-5.342333805537947e-05,78
-0.0004500138178343213,87
-0.0005993030411789276,258
-0.0002121159891528043,58
2.7932395096352013e-06,28
0.000414252417632318,50
-0.0006348564221372622,130
0.00037311753590055534,127
0.00013031665057050944,63
0.0011868947719273174,118
-0.00020478192619645172,129
0.00039598528016252644,83
-2.1905744041688807e-05,39
-0.0006887319128222971,66
7.880957403211482e-05,136
-1.554703472060104e-05,11
0.0007842431774741938,269
0.0,0
2.018259247522483e-05,24
6.707332138416634e-06,186
-0.0002549697167631251,22
0.0007202992277096493,92
5.1212764009631104e-05,59
-0.0001919960624036386,16
-0.000575777812147046,147
9.626800268696094e-05,120
-0.00010342767294629865,263
5.02291979943885e-09,3
-0.0002483969043350293,39
0.0,0
7.969988501528333e-05,94
-6.204949989372704e-05,31
area,ne
0.0002774360378516727,44
0.00026751996567216953,49
0.00032410608470219144,53
0.0,0
0.0006829205082170942,76
0.00014523550779411528,125
0.00011376405674476369,50
-0.0009425311188390011,96
3.270037688291205e-08,2
-0.0005910261273961512,245
0.0004700957709487101,89
7.483354210819215e-05,164
-5.927736227702775e-05,126
0.00049997259565543,31
8.845350135247637e-05,91
-0.0005663594359952641,90
0.00032385968876717466,196
1.4794129113688022e-05,82
-6.874515707759776e-05,107
0.0015504203831778975,177
-5.147803738641765e-05,182
0.00033856823853685463,73
-0.0006634530319411011,76
1.2291966333799601e-06,151
0.00047398757184670485,106
0.00035858457145953454,142
-0.00012035714426968539,33
0.0008753979681253909,123
-0.0001001091642276108,31
-0.0006808752691919319,48
0.0001086597710555675,88
-4.8659393353477574e-05,155
6.154664493356793e-07,4
-0.0008402963661942672,51
0.0007876003571126376,22
0.0008613652562346497,56
-0.0006213387208330235,49
8.86384429034711e-05,61
-7.968708616620157e-05,100
0.0,0
0.00034715221728209427,42
-3.533422823224083e-05,66
-9.319268074480176e-06,97
-0.00031743134200712424,140
0.000566045155749543,77
-0.0001735885482320485,102
4.7304687372183105e-05,184
0.0005757686367732148,117
-0.0002604933709437124,123
0.0008455138772326507,12
-0.0010788432429523552,104
0.00010277640748504873,71
-1.152562468640391e-07,3
-0.0005743211756362495,39
0.0007179257464525856,132
0.0,0
-0.000341181432494944,204
0.0009104439806810108,122
0.0,0
-0.00017367332813683972,60
-0.0002278478742585438,191
-0.0002549995671937033,320
-0.00013488080358900148,71
-0.0006233017312079036,101
0.0004100663887997339,86
0.0008520819151745431,103
-0.0007489175005575454,74
3.905982791114576e-07,165
-0.0010600033473369974,314
-0.0002242635534071853,135
9.260328231060101e-05,246
0.0,1
0.00028258467628687834,74
-7.512579663173921e-05,28
-0.0002765596319344825,203
0.00036674359207028223,259
0.000507301553048748,38
0.00032655892275847164,26
6.582541135764796e-07,38
0.0012184814171079486,215
-0.0001525235194155932,14
0.0004848737706446484,55
-7.813626252577077e-05,13
0.00018394111835832086,10
-0.0003745497376117318,119
-9.14914883902754e-05,20
9.994968984335123e-09,2
0.00042112597890317543,48
-2.6414389291669055e-05,20
-0.00011717287958904702,123
0.0001942327578548599,32
-0.00013536790674732626,14
0.0009831280455472838,157
0.0003080772671703022,73
-0.00012841239924086127,7
-3.845520176435878e-05,23
-6.13755569928252e-05,92
0.00010186230869220473,50
-2.5107533788504326e-05,38
8.341102639645687e-05,106
area,ne
0.0004876968177697757,185
0.0003102900436396498,139
0.0010035305417236194,183
-0.0002274728790963651,89
-0.0011317364666387716,68
-0.0004887928287363427,59
0.0002747247747333566,125
0.0002065440115635391,55
0.0008446060203184976,222
5.4278192938410214e-05,299
-0.0002607395119047313,69
-0.00011762562250992027,90
0.0002512128855783756,30
4.596675350621631e-05,172
-0.0004500306171129327,19
0.0001678710782344725,215
0.00032370902616368264,48
-8.762315933087861e-06,211
-0.00040017014011497793,112
-0.0007387230283240171,122
-2.5217196613641247e-05,2
-1.1743897838856497e-05,10
0.0006941962096437366,94
0.0001318644840629097,49
0.00014398615466231456,104
0.0005512214113995395,206
0.0002850474100554631,206
-0.0008913695196060065,66
-0.0004658001207237065,162
-0.0007494893800585216,180
0.00012088307311262651,64
-0.0007219242311357759,47
0.0001877238227087525,84
0.00048426375320712896,61
7.693624419126628e-09,2
-0.00011378800075958464,58
-0.00018232120220805671,23
-0.000590493279312905,167
0.00048557411662025334,109
-0.0005631143891706394,112
-0.00011891200979829767,55
0.0010955894373952538,117
0.00013238180547554598,43
-0.00024294422513572878,75
0.00011020989430224874,11
-0.0002791473216945151,58
0.0003520722485086395,54
6.854132621495547e-06,64
-1.3607423316974949e-05,70
-0.0006713239542248087,102
0.0003559561150510116,120
-0.0007522933538601491,105
-1.4098699855928528e-07,3
-0.00031610976421169086,30
-0.0010202339382218927,185
-2.1011499224091556e-06,148
-0.00031422973934288115,111
-0.0003336930966902454,22
-5.075898984688088e-05,46
3.0464277921381247e-05,102
-0.0003248377043214522,363
0.0005517027860090447,137
-0.0003888531973883699,298
0.0006886692577753416,46
2.624101385134156e-05,17
-0.00012275539739351,108
-0.00024636629393347053,63
-0.00013864241960848779,35
-0.0006560532185905869,70
-0.00022885920412759163,186
-0.0009852788288376298,89
0.0006211705121888141,45
0.0003816764417617939,42
-0.0002365266447979465,132
0.00030455627073695303,18
-0.00017015809020478744,91
-7.112562297810729e-05,32
0.00020505806267779483,146
-0.00030281251847661756,248
-0.0005641477562613285,350
0.00047820327770219605,49
-7.792858194832912e-07,125
0.0001399974842501616,22
0.0005884685086516818,173
0.0002041718233799619,79
0.0010344883118931815,136
-1.8232819246346686e-05,17
-0.00033429727907434144,67
-9.089727362172472e-05,131
0.00012684572778091615,102
-0.0005537581531344486,91
-0.0005883953252670518,53
-4.061988362464085e-06,15
-0.0005649896034985219,49
-0.00042146648590346493,51
-0.00018013905747545563,43
-0.00015447936842070904,151
0.00015264754272378942,34
-0.00039591131873929606,63
0.0001310075131562881,91
area,ne
-0.0002915394665689037,17
0.00021438693303368797,105
1.714025869445595e-07,4
-4.823289227122119e-05,34
-0.0004328038002414761,88
6.106875734235961e-05,56
-0.00034158136540946905,59
0.00019979803103246823,77
-0.0003932544489517073,126
-0.0004735619419740944,49
-0.0005522300394118466,144
-2.184221240935497e-08,3
5.041808456514303e-05,26
0.0006242645563796815,229
-0.00018582308716704553,42
-4.741416248736997e-05,19
-0.00017179799231413297,179
0.0004208385639566586,64
-1.9977482444712084e-07,4
-0.0007923411041138885,250
3.547480282722075e-05,51
0.00019478905816056104,105
-0.0003667415708068844,104
-0.0005681892325079364,305
-0.00025921311333051994,76
0.0,1
0.0007102666847174956,92
0.0005530585672190785,53
-0.0005601963758818523,33
0.0005342266139100492,69
0.0,1
-0.0005329984048439757,14
1.8125850188350036e-05,104
-0.000440823980047747,263
0.0006362512418525582,54
0.0005723930278067323,157
0.00042900144658976905,65
-3.5785611606269106e-05,6
1.450525984339056e-06,211
-0.000837670246529483,274
0.0,0
0.0004286874323355155,101
0.00011231042035351925,96
4.761565966526697e-05,22
-0.001148647802027026,174
0.0009947820922911177,52
0.0006745189629457385,240
5.499782130901415e-06,70
0.00017233683434599565,23
0.0006401762510702309,140
-0.00017275981527193926,174
-5.037492031675451e-05,265
0.0,0
2.8904360437719835e-05,393
0.00036788364767039453,39
-0.00023895988291356183,95
2.187614264595039e-05,14
4.6302940560281916e-08,3
0.00013579657520769328,24
-0.0002134631392411987,59
-0.0007561339595988243,28
-0.0003353249481283268,53
0.0013093902993198908,104
-0.0008585227791749977,189
-0.00035366308755985606,30
-0.0001688663038526982,52
-0.0001482500834632548,147
-0.00041748684330988954,194
0.0,0
0.00011343337126443373,38
0.0004422667480202145,15
0.0002132960604665174,36
-0.0006752368220364071,53
0.0,0
8.013503615400606e-06,92
2.1317139625566051e-07,184
-1.396681395158054e-05,210
-0.0005786947987382,156
0.00030310152267983145,155
-2.398167644988305e-05,20
-9.048975197323525e-05,37
-0.00018800110830807584,37
0.00016024820605381782,24
-0.00029666686545343576,98
8.329352899519894e-05,262
-0.0012252569275722873,150
0.0,0
7.548665972204724e-05,18
-0.00021842323786749882,101
-0.00017650935631963112,17
6.415067697548995e-05,168
8.451301815103163e-05,9
-0.0006142294327355053,36
0.000713437140181211,134
-0.0009024378585044269,29
0.0005087239993558263,188
7.29272152167832e-05,37
-6.077844732357182e-05,14
-9.246262703775383e-08,4
0.0010547951062045144,121
