Ratio Hole A,Ratio Neighbors,Ratio Outer Holes,Total
0.0759493670886076,0.7721518987341772,0.1518987341772152,79
0.1791044776119403,0.26119402985074625,0.5597014925373134,134
0.345679012345679,0.654320987654321,0.0,81
0.0,0.0,1.0,6
0.11538461538461539,0.46703296703296704,0.4175824175824176,182
0.14746543778801843,0.4377880184331797,0.4147465437788018,217
0.038461538461538464,0.6153846153846154,0.34615384615384615,26
0.13425925925925927,0.6087962962962963,0.2569444444444444,432
0.29081632653061223,0.336734693877551,0.37244897959183676,196
0.3090909090909091,0.5818181818181818,0.10909090909090909,55
0.22916666666666666,0.5069444444444444,0.2638888888888889,144
0.13385826771653545,0.5039370078740157,0.36220472440944884,127
0.0041841004184100415,0.694560669456067,0.301255230125523,239
0.19444444444444445,0.3611111111111111,0.4444444444444444,36
0.0,0.8888888888888888,0.1111111111111111,27
0.23809523809523808,0.5079365079365079,0.25396825396825395,63
0.047619047619047616,0.6666666666666666,0.2857142857142857,231
0.1794871794871795,0.5384615384615384,0.28205128205128205,78
0.1309823677581864,0.5793450881612091,0.28967254408060455,397
0.06666666666666667,0.8,0.13333333333333333,75
0.11206896551724138,0.646551724137931,0.2413793103448276,116
0.034722222222222224,0.6944444444444444,0.2708333333333333,144
0.5483870967741935,0.45161290322580644,0.0,31
0.2857142857142857,0.45714285714285713,0.2571428571428571,35
0.0,0.6517857142857143,0.3482142857142857,112
0.07926829268292683,0.7804878048780488,0.1402439024390244,164
0.20869565217391303,0.5478260869565217,0.24347826086956523,345
0.05740181268882175,0.7099697885196374,0.2326283987915408,331
0.0,0.5222222222222223,0.4777777777777778,90
0.2,0.475,0.325,80
0.0,0.921875,0.078125,64
0.12949640287769784,0.4892086330935252,0.381294964028777,139
0.14102564102564102,0.6794871794871795,0.1794871794871795,156
nan,nan,nan,nan
0.1076923076923077,0.5897435897435898,0.30256410256410254,195
0.037037037037037035,0.8518518518518519,0.1111111111111111,54
0.01694915254237288,0.5389830508474577,0.4440677966101695,295
0.11855670103092783,0.634020618556701,0.24742268041237114,194
0.03546099290780142,0.5815602836879432,0.3829787234042553,141
0.07373271889400922,0.6082949308755761,0.31797235023041476,217
0.11528150134048257,0.6327077747989276,0.2520107238605898,373
0.0,0.8888888888888888,0.1111111111111111,9
0.039301310043668124,0.6026200873362445,0.35807860262008734,229
0.0,0.6530612244897959,0.3469387755102041,49
0.1,0.603225806451613,0.2967741935483871,310
0.09195402298850575,0.6781609195402298,0.22988505747126436,87
0.0,0.8409090909090909,0.1590909090909091,44
0.15942028985507245,0.6811594202898551,0.15942028985507245,138
0.18699186991869918,0.3861788617886179,0.4268292682926829,246
0.0,1.0,0.0,19
0.08022922636103152,0.6131805157593123,0.30659025787965616,349
0.12307692307692308,0.5769230769230769,0.3,130
0.3835616438356164,0.4794520547945205,0.136986301369863,73
0.0,1.0,0.0,40
0.15384615384615385,0.8461538461538461,0.0,26
0.1346153846153846,0.4166666666666667,0.44871794871794873,156
0.32075471698113206,0.6792452830188679,0.0,53
0.0410958904109589,0.660958904109589,0.2979452054794521,292
0.19318181818181818,0.7613636363636364,0.045454545454545456,88
0.2413793103448276,0.3706896551724138,0.3879310344827586,116
0.0,0.6808510638297872,0.3191489361702128,47
0.11320754716981132,0.7169811320754716,0.16981132075471697,106
0.16666666666666666,0.16666666666666666,0.6666666666666666,6
0.0,0.6902173913043478,0.30978260869565216,184
0.15,0.5611111111111111,0.28888888888888886,180
0.14069591527987896,0.649016641452345,0.2102874432677761,661
0.17275747508305647,0.4053156146179402,0.4219269102990033,301
0.22727272727272727,0.3409090909090909,0.4318181818181818,88
0.034782608695652174,0.5608695652173913,0.4043478260869565,230
0.0,0.2839506172839506,0.7160493827160493,81
0.14736842105263157,0.4631578947368421,0.3894736842105263,285
0.13636363636363635,0.4318181818181818,0.4318181818181818,88
0.19428571428571428,0.40285714285714286,0.40285714285714286,350
nan,nan,nan,nan
0.12158054711246201,0.6382978723404256,0.24012158054711247,329
0.08,0.509090909090909,0.4109090909090909,275
nan,nan,nan,nan
0.0,0.8450704225352113,0.15492957746478872,71
0.19736842105263158,0.5131578947368421,0.2894736842105263,76
0.11382113821138211,0.5555555555555556,0.33062330623306235,369
0.0,0.2727272727272727,0.7272727272727273,22
0.00904977375565611,0.7194570135746606,0.27149321266968324,221
0.21794871794871795,0.46153846153846156,0.32051282051282054,156
0.1643835616438356,0.7534246575342466,0.0821917808219178,73
0.015037593984962405,0.7443609022556391,0.24060150375939848,133
0.13218390804597702,0.7241379310344828,0.14367816091954022,174
0.16666666666666666,0.5337301587301587,0.2996031746031746,504
0.0,0.6470588235294118,0.35294117647058826,119
0.2191780821917808,0.7808219178082192,0.0,73
0.053763440860215055,0.6774193548387096,0.26881720430107525,93
0.15853658536585366,0.5579268292682927,0.28353658536585363,328
0.14074074074074075,0.4888888888888889,0.37037037037037035,135
0.0875,0.6125,0.3,80
0.11290322580645161,0.5161290322580645,0.3709677419354839,124
0.1717171717171717,0.5606060606060606,0.2676767676767677,396
0.0,0.6666666666666666,0.3333333333333333,60
0.1261682242990654,0.5607476635514018,0.3130841121495327,214
0.08256880733944955,0.5871559633027523,0.3302752293577982,327
0.2868217054263566,0.4263565891472868,0.2868217054263566,129
0.030303030303030304,0.601010101010101,0.3686868686868687,198
0.09545454545454546,0.6727272727272727,0.2318181818181818,220
0.5625,0.4375,0.0,16
0.16891891891891891,0.5675675675675675,0.2635135135135135,148
0.0,1.0,0.0,20
0.039473684210526314,0.8421052631578947,0.11842105263157894,152
0.0,0.75,0.25,56
0.4444444444444444,0.5555555555555556,0.0,9
0.36,0.32,0.32,50
0.19536423841059603,0.6688741721854304,0.1357615894039735,302
0.11926605504587157,0.43119266055045874,0.44954128440366975,218
0.1652892561983471,0.5867768595041323,0.24793388429752067,121
0.22727272727272727,0.22727272727272727,0.5454545454545454,66
0.24472573839662448,0.4345991561181435,0.3206751054852321,237
0.7647058823529411,0.11764705882352941,0.11764705882352941,17
0.05947955390334572,0.7137546468401487,0.22676579925650558,269
0.10115606936416185,0.546242774566474,0.35260115606936415,346
0.2182890855457227,0.5250737463126843,0.25663716814159293,339
0.05405405405405406,0.8648648648648649,0.08108108108108109,37
0.0,0.7669902912621359,0.23300970873786409,103
0.12290502793296089,0.7653631284916201,0.11173184357541899,179
0.14840989399293286,0.5017667844522968,0.3498233215547703,283
0.14697406340057637,0.5878962536023055,0.26512968299711814,347
0.11949685534591195,0.3490566037735849,0.5314465408805031,318
0.4666666666666667,0.4,0.13333333333333333,45
0.0,0.7755102040816326,0.22448979591836735,49
0.145,0.475,0.38,200
0.08536585365853659,0.2926829268292683,0.6219512195121951,82
0.05714285714285714,0.5877551020408164,0.3551020408163265,245
0.1588235294117647,0.6029411764705882,0.23823529411764705,340
0.35233160621761656,0.42487046632124353,0.22279792746113988,193
0.16105769230769232,0.6201923076923077,0.21875,416
0.05333333333333334,0.7866666666666666,0.16,225
0.210727969348659,0.578544061302682,0.210727969348659,261
0.11057692307692307,0.4326923076923077,0.4567307692307692,208
0.21333333333333335,0.5288888888888889,0.2577777777777778,225
0.4782608695652174,0.5217391304347826,0.0,23
0.047619047619047616,0.7301587301587301,0.2222222222222222,63
0.1894273127753304,0.5903083700440529,0.22026431718061673,227
0.17511520737327188,0.5622119815668203,0.2626728110599078,217
0.0962962962962963,0.562962962962963,0.34074074074074073,135
nan,nan,nan,nan
0.0,0.7142857142857143,0.2857142857142857,63
0.23357664233576642,0.6642335766423357,0.10218978102189781,137
0.0,0.6804123711340206,0.31958762886597936,97
0.05660377358490566,0.6415094339622641,0.3018867924528302,53
nan,nan,nan,nan
0.1572052401746725,0.5021834061135371,0.3406113537117904,229
nan,nan,nan,nan
0.08333333333333333,0.875,0.041666666666666664,24
0.0,0.7079646017699115,0.2920353982300885,113
0.008620689655172414,0.47844827586206895,0.5129310344827587,232
0.008403361344537815,0.6470588235294118,0.3445378151260504,119
0.04035874439461883,0.6278026905829597,0.33183856502242154,223
0.09090909090909091,0.6818181818181818,0.22727272727272727,44
0.10955710955710955,0.5477855477855478,0.34265734265734266,429
0.032,0.652,0.316,250
0.0,0.2777777777777778,0.7222222222222222,18
0.23728813559322035,0.4406779661016949,0.3220338983050847,59
0.08547008547008547,0.7008547008547008,0.21367521367521367,117
0.17562724014336917,0.6487455197132617,0.17562724014336917,279
0.08149171270718232,0.6464088397790055,0.27209944751381215,724
0.24705882352941178,0.5215686274509804,0.23137254901960785,255
0.35714285714285715,0.07142857142857142,0.5714285714285714,14
0.04477611940298507,0.5970149253731343,0.3582089552238806,134
0.0,0.6521739130434783,0.34782608695652173,46
0.25,0.5,0.25,12
0.04081632653061224,0.6632653061224489,0.29591836734693877,98
nan,nan,nan,nan
0.10619469026548672,0.5663716814159292,0.3274336283185841,113
0.25165562913907286,0.5364238410596026,0.2119205298013245,151
0.03076923076923077,0.8076923076923077,0.16153846153846155,130
0.0,0.6938775510204082,0.30612244897959184,49
0.0,1.0,0.0,9
0.09285714285714286,0.5857142857142857,0.32142857142857145,140
nan,nan,nan,nan
0.10526315789473684,0.5964912280701754,0.2982456140350877,171
0.0,0.5161290322580645,0.4838709677419355,31
0.0,0.5384615384615384,0.46153846153846156,26
0.06837606837606838,0.6752136752136753,0.2564102564102564,117
0.10975609756097561,0.6280487804878049,0.2621951219512195,328
0.19196428571428573,0.34375,0.4642857142857143,224
0.01639344262295082,0.6311475409836066,0.3524590163934426,122
0.0,0.7213114754098361,0.2786885245901639,61
0.12912912912912913,0.5615615615615616,0.30930930930930933,333
0.17993079584775087,0.6193771626297578,0.20069204152249134,289
0.043478260869565216,0.7898550724637681,0.16666666666666666,138
0.06315789473684211,0.7,0.23684210526315788,190
0.06521739130434782,0.7753623188405797,0.15942028985507245,138
nan,nan,nan,nan
0.1888111888111888,0.44755244755244755,0.36363636363636365,143
0.2,0.6,0.2,40
0.25806451612903225,0.12903225806451613,0.6129032258064516,31
0.12121212121212122,0.5272727272727272,0.3515151515151515,165
0.027149321266968326,0.6877828054298643,0.2850678733031674,221
0.0,0.7657657657657657,0.23423423423423423,111
0.18518518518518517,0.6592592592592592,0.15555555555555556,135
0.2727272727272727,0.42857142857142855,0.2987012987012987,231
0.058823529411764705,0.6617647058823529,0.27941176470588236,68
0.08403361344537816,0.5042016806722689,0.4117647058823529,119
0.06920415224913495,0.6228373702422145,0.3079584775086505,289
nan,nan,nan,nan
0.05291005291005291,0.5343915343915344,0.4126984126984127,189
0.03524229074889868,0.42731277533039647,0.5374449339207048,227
0.09090909090909091,0.43506493506493504,0.474025974025974,154
0.0,0.782608695652174,0.21739130434782608,23
0.2222222222222222,0.49206349206349204,0.2857142857142857,63
0.11428571428571428,0.45,0.4357142857142857,140
0.0,0.7878787878787878,0.21212121212121213,132
0.4827586206896552,0.0,0.5172413793103449,29
0.06532663316582915,0.6683417085427136,0.2663316582914573,199
0.03296703296703297,0.42857142857142855,0.5384615384615384,91
0.08695652173913043,0.717391304347826,0.1956521739130435,92
0.00975609756097561,0.4634146341463415,0.526829268292683,205
0.4,0.6,0.0,20
0.11538461538461539,0.5576923076923077,0.3269230769230769,52
0.164021164021164,0.544973544973545,0.291005291005291,189
0.10638297872340426,0.35106382978723405,0.5425531914893617,94
0.0,0.6,0.4,10
0.17777777777777778,0.6222222222222222,0.2,45
0.028169014084507043,0.5633802816901409,0.4084507042253521,71
nan,nan,nan,nan
0.2459016393442623,0.39344262295081966,0.36065573770491804,61
0.33783783783783783,0.5945945945945946,0.06756756756756757,74
0.10204081632653061,0.2653061224489796,0.6326530612244898,49
0.09230769230769231,0.6923076923076923,0.2153846153846154,65
0.1511111111111111,0.4888888888888889,0.36,225
0.07051282051282051,0.5384615384615384,0.391025641025641,156
0.0,0.7647058823529411,0.23529411764705882,17
0.0,0.8421052631578947,0.15789473684210525,19
0.05405405405405406,0.2702702702702703,0.6756756756756757,37
0.12408759124087591,0.6423357664233577,0.23357664233576642,137
0.0,1.0,0.0,28
0.35344827586206895,0.5258620689655172,0.1206896551724138,116
0.06962025316455696,0.6867088607594937,0.24367088607594936,316
0.16666666666666666,0.48717948717948717,0.34615384615384615,78
0.0,0.6666666666666666,0.3333333333333333,36
0.13138686131386862,0.45255474452554745,0.41605839416058393,137
0.11475409836065574,0.6202185792349727,0.2650273224043716,366
