x,y,z,status
0.009263547269171151,0.03765405695563991,-0.10102939954836654,-5
0.00911487211623164,0.037788778603635116,-0.10058088991993835,-5
0.010427408074887921,0.0349882078927444,-0.10118146658836039,-5
0.01056546228555429,0.03488769730898724,-0.10049999928789241,-5
0.010483772440428411,0.034663364724831766,-0.10066002851379538,-5
0.009441903339905912,0.032501537052453656,-0.10101599268895717,-5
0.008056552524611627,0.0316632835334609,-0.1005273029211333,-5
0.01051555024918089,0.036000604412937925,-0.10049999784947977,-5
0.011043197559555205,0.03830537254575268,-0.10049999930529341,-5
0.009679034304359062,0.03723646987358878,-0.10102533678066061,-5
0.009478638886496067,0.03721222468330996,-0.1014443041255183,-5
0.009665447367655376,0.03726833664607457,-0.10061640300222438,-5
0.009859191730272311,0.0370186583501374,-0.10058259289128821,-5
0.010199940834635081,0.0375213298260737,-0.10049999891383032,-5
0.012544208050124305,0.03480044255565542,-0.10049999988850557,-5
0.011303237679892775,0.0344625831394965,-0.10049999997358432,-5
0.010010285163466519,0.03321448159878159,-0.10078960703164133,-5
0.010455447099069311,0.03555659697987203,-0.10075225524632339,-5
0.010430555113331411,0.03607006243741665,-0.10049999998054403,-5
0.010448401536950272,0.035598678798580585,-0.10091819025375671,-5
0.010893251299600335,0.03373162876521349,-0.10049999828617029,-5
0.010278653230150103,0.0362249194123872,-0.10076466017212815,-5
0.010256481386937005,0.036282668733179965,-0.10052128241101804,-5
0.010146009751732452,0.03653382168507034,-0.10091270217795607,-5
0.010466804921943913,0.03451910484468543,-0.10053095080457011,-5
0.010499585079117798,0.03505385767316262,-0.10078588222598513,-5
0.010474560546239292,0.035421220131169204,-0.1007853023025096,-5
0.01049529894542509,0.03518133504744121,-0.10082013361297357,-5
0.010095529988550431,0.03676732250486517,-0.1004999989595215,-5
0.010334894237907254,0.03606225454414731,-0.10051782511263374,-5
0.010495413424007572,0.034820909584576606,-0.1008865966774358,-5
0.010403451070049096,0.03418359719267576,-0.10098789574520817,-5
0.010658406764358076,0.03554617624132,-0.10049999939654401,-5
0.010097675065891036,0.035800122491691164,-0.10175179555315952,-5
0.010402612841903493,0.03581988932348293,-0.10058107120181853,-5
0.010929480798458848,0.0346120373217775,-0.10049999964708865,-5
0.010449537492520604,0.03568813400814261,-0.10049999975381374,-5
0.0108119939170188,0.035193191927823136,-0.10049999881480919,-5
0.010487284735118597,0.03529805946019306,-0.10095228828953859,-5
0.01045153849774609,0.03558033283832715,-0.10056175803401132,-5
0.010284146459795022,0.036210098513628275,-0.10070756015641448,-5
0.010100907618186676,0.03337692996454808,-0.10089377247954533,-5
0.010077959279692305,0.033468544858482094,-0.10115497558469247,-5
0.010308297354035295,0.03385760564593934,-0.10077977116107717,-5
0.01029213895596642,0.03381765143021425,-0.10100497004345912,-5
0.010336435282740062,0.03404375320788386,-0.10107314035655048,-5
0.008995319041112677,0.03787551747190562,-0.10052721672996312,-5
0.009282570901210176,0.0370496239402307,-0.10208077273127847,-5
0.01049999987060556,0.03499915286506991,-0.10066768305150867,-5
0.007999726038985472,0.03142840850073897,-0.10049999922725004,-5
0.011592925272002529,0.03347663075430833,-0.10049999895179271,-5
0.01050952726311738,0.034728902372217665,-0.100499998722586,-5
0.010346635985732672,0.03397532568653611,-0.10074139371733129,-5
0.011034710136673315,0.0341813281148081,-0.10049999952354577,-5
0.01033868666278915,0.03605027881961633,-0.10062917685261091,-5
0.010539662481854329,0.03493267784758505,-0.10049999946081829,-5
0.010294738598944995,0.034565280175687545,-0.10144159300391595,-5
0.010378865119916793,0.034292370132804756,-0.10111935485003232,-5
0.010409261457533266,0.03461595581208319,-0.10117283597802586,-5
0.010422788678429627,0.03426892657365881,-0.10058708694419799,-5
0.010353497675188023,0.035964733325262024,-0.10102620806250229,-5
0.010386947269131877,0.03556941512713216,-0.10116369843879337,-5
0.010378391163286373,0.03591133087200318,-0.10100211827890565,-5
0.010401818841274958,0.03582317690422661,-0.10080302906874847,-5
0.010355168765855087,0.035996389104514706,-0.10059087061941258,-5
0.010482643824240797,0.035371757172462555,-0.10049999791486444,-5
0.009280641607144906,0.03176191429303449,-0.1004999986274367,-5
0.010447185351530289,0.03368731259727396,-0.10049999970093956,-5
0.010388536107127817,0.035876254138641886,-0.10056619321346716,-5
0.009507637662778567,0.035208804249504254,-0.10345898413420455,-5
0.01060628049691724,0.03631139308110039,-0.10049999814733408,-5
0.00943795652392021,0.03439065107724451,-0.10353224783956337,-5
0.010057065893953745,0.034373995006034413,-0.10194864740309141,-5
0.009784774775635996,0.03287985431642236,-0.100904565836428,-5
0.007263115731859688,0.031282879283854564,-0.10049999828323689,-5
0.0085191354351566,0.03815311513455127,-0.10067495525335723,-5
0.011289619985617963,0.034577619558781664,-0.1004999991100872,-5
0.010124812055822077,0.03657656152216214,-0.10052631386495199,-5
0.010396593620045837,0.03584447955369241,-0.10051218205430634,-5
0.010530046537456528,0.03495939024786718,-0.10049999958717157,-5
0.010790002639853628,0.03427502807631634,-0.10049999896151049,-5
0.010386103671916471,0.034114392540156364,-0.10053006824663394,-5
0.009132552742152808,0.037994294365345654,-0.10049999825416264,-5
0.00771829658254852,0.0384254912422935,-0.10092538326809952,-5
0.010318241491235256,0.03647370556073876,-0.10049999973158809,-5
0.010010495958047105,0.03652941170263055,-0.10130784284308131,-5
0.009748819362834022,0.03716656069774023,-0.10072932533233206,-5
0.009272790754033169,0.0376327108513367,-0.10105480981625137,-5
0.009659226570286523,0.03727562467597602,-0.10082492390237452,-5
0.008735050147032923,0.038039669532976016,-0.10097758263682344,-5
0.008883121540834132,0.0379502217311562,-0.10079648226791596,-5
0.010885930379041758,0.03675194007896459,-0.10049999912305044,-5
0.008439919175510641,0.0397292630281872,-0.10049999888858352,-5
0.009307095535840498,0.03763197631980348,-0.10052300653277244,-5
0.009017242636244836,0.037860178916072504,-0.1007568263873632,-5
0.009954731291373507,0.03702791377017356,-0.10049999771035603,-5
0.009593645389415732,0.03384571286511562,-0.10265339207768757,-5
0.01367480685869193,0.03749191482863605,-0.1004999989066441,-5
0.009381010755011738,0.03881133311812916,-0.10049999958110736,-5
0.010742607645937027,0.038604508616986694,-0.10049999912111272,-5
0.009566945600576714,0.03737923962360669,-0.1008228681940738,-5
0.00938248411216084,0.03756393376277169,-0.10089251221142048,-5
0.008943104465956909,0.037949868980103274,-0.10049999759160883,-5
0.010062263785579423,0.03504014359059633,-0.10209372306996087,-5
0.01034070842376275,0.03399266189848436,-0.10102683554923263,-5
0.010421235797984273,0.03453842160639059,-0.10111936752506522,-5
0.010477529118308942,0.03495836635214934,-0.10105572179722533,-5
0.003121508646391368,0.0339305275264052,-0.10049999862152277,-5
0.01058423402825388,0.03567001603891441,-0.1004999995774152,-5
0.01039910896512505,0.035834293508219886,-0.10090746798953365,-5
0.010318270374357598,0.03638133222767104,-0.10049999990736849,-5
0.010361230939853434,0.03631531268398645,-0.10049999955762093,-5
0.010466772733062814,0.03548112346343651,-0.10051287814163798,-5
0.010456150902682072,0.03448044843169172,-0.10101252131473325,-5
0.010479422187984883,0.03462104627676592,-0.10070369816900207,-5
0.010499814484090684,0.03496411841985603,-0.10056478478093656,-5
0.009745513484553834,0.03282925064046806,-0.10095573415866545,-5
0.008239614908227645,0.03172688470792585,-0.10050006722130392,-5
0.009987677744978487,0.033058835713810866,-0.10049999953128852,-5
0.007933416581557759,0.031626772842186124,-0.1005187820993564,-5
0.010555567302139635,0.03596488718708471,-0.1004999997432362,-5
0.009542139790493984,0.0374057204497651,-0.10065594277701403,-5
0.009733203728010216,0.036753372445504195,-0.10163158932418415,-5
0.010095210547353121,0.036633908081122935,-0.10080101625249956,-5
0.009648427994391353,0.03716876541403223,-0.10119198675527713,-5
0.009683849451955025,0.03724653208246513,-0.10093409871255218,-5
0.009594009015536045,0.036902450805863005,-0.10170777026533001,-5
0.009597753839172666,0.037106288992953804,-0.10138888645825687,-5
0.009700215305012345,0.037226837303857174,-0.10091741590488174,-5
0.009230443609851941,0.0323027647456644,-0.10056625255512838,-5
0.008936086681047423,0.03208427077306118,-0.10058736683951053,-5
0.008697821234196795,0.039051235105822826,-0.10049999962774361,-5
0.009576309037033614,0.03736909216806168,-0.10056353990080925,-5
0.010265129187264074,0.03373950133101826,-0.10057124989866169,-5
0.010187184197446884,0.03355369490572596,-0.10061243017682113,-5
0.010181016432158328,0.033392689194045276,-0.1004999989153868,-5
0.010452209975986178,0.03216087290823008,-0.10049999976891932,-5
0.009568823535426024,0.03737721129720638,-0.10073138785476773,-5
0.009917265142574558,0.036933784797740926,-0.10063326232086856,-5
0.010699172445128002,0.035163928659811244,-0.10049999924438852,-5
0.010310714793522299,0.0361353717384639,-0.10079178188487117,-5
0.010246738537474577,0.0363071303614688,-0.1005757896695661,-5
0.010529010972376015,0.03343801456301419,-0.10049999998750962,-5
0.010472833635240904,0.034564779019298913,-0.10070289516087644,-5
0.010471728004157233,0.03544395590686887,-0.10096392346904365,-5
0.010484654884795061,0.03532737016438395,-0.1007904252558858,-5
0.010474795602493769,0.035028032057951936,-0.10106290095900258,-5
0.010496300880992016,0.03516079113479986,-0.10052416187078836,-5
0.010487991463039234,0.03471032387060416,-0.1006914447437072,-5
0.010342087256637048,0.03396059071589978,-0.10083877373960717,-5
0.010561214554024171,0.03432480792312681,-0.10049999989684028,-5
0.010258890795897944,0.03372346372605925,-0.1007234306152552,-5
0.010487687293705712,0.03456212412140586,-0.10049999804413808,-5
0.01097303001138631,0.037373462011823164,-0.10049999891646491,-5
0.010712693298366001,0.03455004732560444,-0.10049999929898976,-5
0.010869160250609553,0.034120200993371944,-0.10049999943621107,-5
0.010845698096559789,0.03611199758517887,-0.10049999948854604,-5
0.010495165352159979,0.03518387346633003,-0.10063195377854327,-5
0.010019976357445386,0.041271048580275846,-0.10049999826630612,-5
0.010376529925668274,0.034078574834257185,-0.1009615622439571,-5
0.010326399260961086,0.033911439422399825,-0.10088151587187197,-5
0.010126603220916585,0.03330960072997147,-0.10049999992065836,-5
0.010063061618666653,0.03346576844294474,-0.10118517895691648,-5
0.01030440990389804,0.0338464089036219,-0.10097389692975656,-5
0.010454008228654367,0.03556544549281236,-0.10077426277963751,-5
0.010494653132488707,0.03519337676865267,-0.100871902462115,-5
0.010494456857232354,0.035196847237036595,-0.10088485316368331,-5
0.010597725335435963,0.036492080577747915,-0.10049999866833798,-5
0.010404481040584185,0.03627249505580034,-0.10049999782738961,-5
0.010606301231539899,0.03515659988270752,-0.10049999999970963,-5
0.01131372922270485,0.03666309176378274,-0.10049999960944547,-5
0.011188920726649405,0.033677162150924214,-0.10049999976010876,-5
0.011308142030716894,0.03158320217133056,-0.10049999997035061,-5
0.008516179094514638,0.0381235954427685,-0.101069676003913,-5
0.00843940985347445,0.03899526040123141,-0.1004999997777726,-5
0.009494516302655359,0.03760771496392259,-0.10049999973725923,-5
0.009759836092351537,0.03704239688264184,-0.10116639680805398,-5
0.009215967822868796,0.037107520492757506,-0.1021047196406047,-5
0.010427946590594294,0.03634741596327127,-0.10049999988000333,-5
0.009827523052423313,0.03557981962477111,-0.10253411568312913,-5
0.010496411388194054,0.03515839086402382,-0.10063884902238628,-5
0.010497523391223038,0.03486836879841475,-0.1007414111739867,-5
0.010457450184525749,0.035544027537264086,-0.10054058043186553,-5
0.010452554968876473,0.035574250344768056,-0.10079363904781843,-5
0.012592068126468813,0.03546712121658019,-0.10049999951888193,-5
0.010356695153382882,0.032597653494643095,-0.10049999721120786,-5
0.010465436837079779,0.03450934232765379,-0.100876183603224,-5
0.00991400008275558,0.033061300460223125,-0.10098703110502757,-5
0.010490789544916057,0.034746275853532405,-0.10050680450072988,-5
0.010194687164717648,0.03357034430426,-0.10081653364904297,-5
0.010407917138117216,0.03416003794585687,-0.10049999922348554,-5
0.010279876134518449,0.03377836341855076,-0.1005470638238321,-5
0.010420551919926503,0.034258531006295126,-0.10055532437255696,-5
0.010577454068226045,0.03498443888978735,-0.10049999921804445,-5
0.010087888874372168,0.03335230002913181,-0.10050364691402033,-5
0.010307101149572118,0.033781459506389444,-0.1004999999859884,-5
0.008111177553014874,0.03236013227634721,-0.10259040903014907,-5
0.00741932852206444,0.03129316430788252,-0.10049999991764023,-5
0.009079648181108574,0.03168227753802949,-0.10049999988956183,-5
0.010326587898856397,0.03391201284357649,-0.10051252873910635,-5
0.009743615721469591,0.0339160240906622,-0.10237479289986537,-5
0.010246979257009497,0.033693467435261255,-0.10060854138295876,-5
0.011503485607865502,0.03588225882576835,-0.10049999829218909,-5
0.010478287572362549,0.03461075030574902,-0.10082006366366039,-5
0.010494133883973286,0.03520253758700107,-0.10099245222826188,-5
0.01036784884158073,0.0340473447779754,-0.10097446564280432,-5
0.010499356246490826,0.03493289990442747,-0.10089240428453655,-5
0.010652233115584109,0.035058106910086664,-0.10049999925625877,-5
0.010100647569275745,0.03320015923270139,-0.10049999933712256,-5
0.010483761199930188,0.03389158250580765,-0.10049999914809521,-5
0.010158242862805955,0.03650847015832928,-0.10054743235938624,-5
0.010389453703074533,0.03683425203200506,-0.10049999887350779,-5
0.010384336523666248,0.0341076663852458,-0.10090481925672293,-5
0.010387014040035726,0.03411788387307281,-0.10083372943372398,-5
0.010377751910205962,0.03408305779981852,-0.10079784135758352,-5
0.010495580919782938,0.0348241950910679,-0.10064436967723128,-5
0.010467628828532301,0.034525081731106716,-0.10059252969194035,-5
0.010463306375552235,0.03530296454414613,-0.10105872163905094,-5
0.010406431938728256,0.03419613249276429,-0.10098740535327978,-5
0.010413934873481502,0.034228623432037766,-0.10082746466123607,-5
0.010571519220758864,0.0361880546869634,-0.10049999956434852,-5
0.009616990570792017,0.037324072081305865,-0.1005050832172555,-5
0.010305886985836846,0.036149355167596334,-0.10094193077365507,-5
0.010448346645491957,0.035598999860585165,-0.10074548734929384,-5
0.010360298392731507,0.03597894707312595,-0.100862094119769,-5
0.010411914617025064,0.03573628324441236,-0.10102378779689615,-5
0.01034543501939222,0.036028582835087225,-0.10091376089435308,-5
0.01012053462943561,0.03658501157069091,-0.10080317366094824,-5
0.010345112991643042,0.0362533903922572,-0.10049999952047295,-5
0.010204222510924121,0.036408150251113616,-0.10051035604927716,-5
0.01049817282553162,0.03488701839670952,-0.10055515109227547,-5
0.010292141896045307,0.035960846632936236,-0.1011762770257823,-5
0.010408115557380634,0.03579670110942237,-0.10095576555669714,-5
0.01029133818776803,0.03619039248144,-0.10091446142453762,-5
0.010356872653203656,0.03599063732406352,-0.10089724875315566,-5
0.010430060052670692,0.03569614318045164,-0.10061282091865051,-5
0.010414108909786859,0.035770605394885385,-0.10069492070089825,-5
0.010359289662295572,0.03598241150321556,-0.10096275433891957,-5
0.010356169423935305,0.03599301656614577,-0.10099891243197068,-5
0.01047447329230116,0.034578062502301374,-0.10062979861523577,-5
0.010424685204828352,0.034277867693395844,-0.10066906791300734,-5
0.007173846967375901,0.0315043324086563,-0.10053120957797435,-5
0.010348538963416391,0.03395654805726968,-0.10049999969847731,-5
0.009528670260120059,0.03844700587824233,-0.1004999983456173,-5
0.011832486708477356,0.03783621682587528,-0.10049999891863023,-5
0.010613216539643082,0.0370766021184676,-0.10049999816336885,-5
0.008034304533197516,0.0316563197296464,-0.10060628263409341,-5
0.00822332128342245,0.03172665739003955,-0.10101380311895317,-5
0.009529514674098563,0.03258101202334071,-0.10053523329230514,-5
0.009796471629077909,0.03289530526930361,-0.10059200300218035,-5
0.008711408390585127,0.03194789495342214,-0.1010020354771303,-5
0.009119707265297261,0.03220199817678142,-0.10049999994174519,-5
0.011386446391066438,0.03620594927087752,-0.1004999985283985,-5
0.010460336711944542,0.03447463132397681,-0.10070803297350886,-5
0.009718561294826698,0.032615713156579365,-0.10049999966883373,-5
0.00993345704795566,0.03550705247583126,-0.10230741084258026,-5
0.009852636842471015,0.033823200685819454,-0.1020358398890219,-5
0.00964742122969239,0.03496301262058929,-0.10313050320500369,-5
0.010392201262326605,0.034138045494863926,-0.10088455363462798,-5
0.009816291595044,0.03403457704098155,-0.10230680925133487,-5
0.010981969617025952,0.03451943372699103,-0.10049999988887598,-5
0.010499998561787013,0.035002077785713154,-0.1009474152225389,-5
0.010224750588705846,0.036360471926822235,-0.10053162916541626,-5
0.01046279303142865,0.03491011194472333,-0.10109037170981272,-5
0.010357139498171495,0.032496929772427095,-0.100499998962047,-5
0.009704473561505932,0.038670580026680675,-0.10049999864054304,-5
0.010495037243928189,0.03481372285158013,-0.1005505594511541,-5
0.011156984887434239,0.033490779655453176,-0.10049999940070492,-5
0.012091214414914349,0.03554293234161876,-0.10049999906555636,-5
0.010784382632950534,0.033911063430329375,-0.10049999975388443,-5
0.010086142497599223,0.033349031316746075,-0.10063104287222871,-5
0.010399996424567319,0.03416932606167716,-0.10099745723121102,-5
0.008403890718948384,0.03150654766382964,-0.100499999666,-5
0.0107988537477639,0.034071634214596636,-0.10049999994556617,-5
0.008838072173197254,0.02984038158208157,-0.10049999975133105,-5
0.009691849195987898,0.03287792255295474,-0.10118046632226285,-5
0.010220596219949023,0.03362972020397639,-0.10050905978147341,-5
0.009872669850310519,0.03302781857981349,-0.1010387096788441,-5
0.009804013647996705,0.03277262642315347,-0.1004999998356864,-5
0.008000774235047891,0.03164613373516302,-0.10071967107607299,-5
0.004767191360075047,0.02752952403996864,-0.10049999933313737,-5
0.010273425961266599,0.036238809239734854,-0.1007204398614733,-5
0.010686586177934113,0.03628890759888233,-0.10049999970665409,-5
0.008001938876424058,0.038353518554741964,-0.10055622788057789,-5
0.009124694584274132,0.03789936454960949,-0.10049999935182444,-5
0.009340038104787974,0.03760273296388457,-0.10064632611442767,-5
0.007248256055644326,0.03853579888763137,-0.10049999794213656,-5
0.007757269345352301,0.038417090749133936,-0.10087164984529026,-5
0.009873606229700663,0.03699808082517343,-0.1009181838653834,-5
0.009845527587784265,0.03703787512639865,-0.10089022670195238,-5
0.009817957607728557,0.03707583707474151,-0.1009467168823708,-5
0.00972292808122639,0.03719900853137752,-0.10050744673294282,-5
0.008738933347696922,0.038037448608185385,-0.10093367322551847,-5
0.00918105789916604,0.03807609169577329,-0.1004999999764683,-5
0.009204935869260257,0.037789353328828046,-0.10049999991943173,-5
0.009726257661387155,0.03719488277288083,-0.10074413479712363,-5
0.011268745154184578,0.036110864892823204,-0.10049999996760284,-5
0.01049369527859512,0.034790039122708144,-0.10063725880749462,-5
0.010458500302471474,0.0344626822422887,-0.10055600348855326,-5
0.010355898683193154,0.034056702866969456,-0.10103512806141526,-5
0.008812939021049189,0.04031756694891547,-0.10049999982207156,-5
0.01018169692434059,0.0364583440906903,-0.10086062215956325,-5
0.009893462891375208,0.03739655851255817,-0.10049999981812571,-5
0.011761248456932329,0.03614862680104611,-0.10049999959548589,-5
0.010190032648807433,0.036664300181006,-0.100499999874741,-5
0.009481928922463141,0.03746778724340012,-0.10093197700501394,-5
0.009331468448869115,0.03761041255780256,-0.10085226087464291,-5
0.01007672507920166,0.035040441183980656,-0.10205729129334415,-5
0.010074549691032386,0.03415419795006518,-0.10177759569229246,-5
0.010359138595357104,0.03413797541916733,-0.10107998007387682,-5
0.010396304361548895,0.034154355661383945,-0.10097359478482973,-5
0.010485614746334616,0.03468301938552347,-0.1006343747424708,-5
0.010445412591072291,0.034634928948406626,-0.10108820827518547,-5
0.010142793740507992,0.036540400485828586,-0.10085790703407489,-5
0.01049991176818866,0.03502471413412145,-0.10089999586621329,-5
0.010485883697464995,0.03531402049362613,-0.10061218729597884,-5
0.010338004084029283,0.03620612321106091,-0.10049999996830145,-5
0.01040895755581938,0.03579308836193515,-0.10074939595748648,-5
0.010375926496999605,0.03592363856790581,-0.10091182193394448,-5
0.010424321077246269,0.03612906168426648,-0.10049999664426111,-5
0.010939219935488848,0.0347635580963135,-0.10049999822534543,-5
0.010650982589769039,0.035269599058693715,-0.10049999802519874,-5
0.010726599955084815,0.03551519041185308,-0.10049999988109365,-5
0.010522812600431877,0.035538606669819936,-0.1004999997367177,-5
0.01056998368263419,0.035337852466195946,-0.10049999999662451,-5
0.010486657720229133,0.03530528109599623,-0.10052544001411465,-5
0.010448331907857506,0.034447383028161374,-0.10101912875199093,-5
0.009596296826997214,0.03265283178078229,-0.10069038612890557,-5
0.009686508141403085,0.032756645234785595,-0.10094487808188887,-5
0.00789639682164188,0.03879965625836976,-0.10049999805914968,-5
0.008918129965241453,0.03792757920983855,-0.10085719936383626,-5
0.008048866918648097,0.03841205122052647,-0.10049999978384225,-5
0.008843457812160276,0.03797517030961308,-0.10062333257804665,-5
0.00976466952798681,0.03717162059917074,-0.10049999962420592,-5
0.009736759490231946,0.037136710197494274,-0.10106965773613108,-5
0.010300415953701432,0.03616497424465173,-0.10064512485734144,-5
0.010093564527836617,0.03663701825162104,-0.10098901386717296,-5
0.00966966188883418,0.03700580269003137,-0.10140186240439229,-5
0.01094492283853752,0.034394870583454695,-0.10049999988903047,-5
0.010095312981610548,0.03336629139909286,-0.10064975435516615,-5
0.011587705868184695,0.03500838864320652,-0.10049999801304217,-5
0.010438389307379663,0.03366657979272776,-0.1004999982329656,-5
0.009956670921302537,0.0324104294000537,-0.10049999962752322,-5
0.011100208685115262,0.03630521659009878,-0.10049999901692563,-5
0.010936190929539364,0.03465961010880847,-0.10049999880779269,-5
0.010263019230616783,0.03373404973729569,-0.10090342340738503,-5
0.010316370537226536,0.0338869247761527,-0.10100454197747107,-5
0.011008910248849169,0.035053233365744466,-0.10049999893911575,-5
0.01045007545565953,0.03558895938913377,-0.10084377087292239,-5
0.009965361220937243,0.03685918231980512,-0.10071695332142669,-5
0.01040234913040354,0.03417901622316149,-0.10080524454678394,-5
0.01054039474223736,0.034866976428310686,-0.10049999990186648,-5
0.010480776326857882,0.03536631251153577,-0.10072066479700605,-5
0.01047652185256096,0.03459530661099606,-0.1005015129573179,-5
0.010374625103543922,0.03407161941236585,-0.1006391383976142,-5
0.010300008104030816,0.03383386842451091,-0.1009750397621812,-5
0.01024460688298346,0.03368758925373695,-0.1007668465518441,-5
0.012337812642508265,0.033225600931689976,-0.10049999997280734,-5
0.010264842880905841,0.03675543144608228,-0.10049999913328884,-5
0.010433037170076296,0.035681300051972405,-0.10082800023716516,-5
0.01032045852949163,0.033964449667144056,-0.10105464915744641,-5
0.010375254547646207,0.0340739101183877,-0.10097913672399,-5
0.01019803567120257,0.03365866996004496,-0.10108000104950554,-5
0.010353197974613235,0.036046028384695644,-0.10049999625958206,-5
0.010498295869587043,0.035109205862497474,-0.10085405737192639,-5
0.010455454616957053,0.035556538198945775,-0.10051952819501264,-5
0.010449228705028533,0.03559389936503908,-0.1008180842807467,-5
0.010192220469076984,0.036435156750236536,-0.10081161300913066,-5
0.010371663264613626,0.03534377135341561,-0.10127706345607572,-5
0.010499224512806467,0.03507361371245428,-0.10083302599617691,-5
0.010497777154732303,0.03487529841454674,-0.10072852669565632,-5
0.010242840958726806,0.03560186676759827,-0.10150439359770591,-5
0.010370917285441133,0.03594175165959898,-0.10080081739844474,-5
0.011328451377410438,0.03748783194967733,-0.10049999962768721,-5
0.010182552687502702,0.037366225244616545,-0.10049999856549434,-5
0.010489099554675635,0.0352760045229012,-0.10083215677763852,-5
0.010426290069040722,0.035536954254648895,-0.10107970188986869,-5
0.01045187121717846,0.03550835614695702,-0.10102724673389163,-5
0.010497921139609418,0.03487940624421477,-0.10061935600864069,-5
0.009813937253409361,0.037081284291275565,-0.1007624041409764,-5
0.010221070149132597,0.03636916126596977,-0.10063301107926487,-5
0.010450393096217717,0.03698835450647296,-0.1004999982872636,-5
0.009412661240438606,0.03753555459082357,-0.10073548944744962,-5
0.010468607969903789,0.036613672603703844,-0.10049999915902616,-5
0.010588646766658378,0.035130640276290356,-0.10049999978482174,-5
0.010465814528225948,0.035487981222274145,-0.10051046922638784,-5
0.010054605219912171,0.03670859921423437,-0.10055391160778346,-5
0.010483266430419916,0.035341834634677785,-0.10072031079360676,-5
